d3mIndex,log(wdi.pop),log(xxxcimr),wdi.gdpchg.s,sqrt(wdi.cpi),log1p(bnn.yroff),elceleth.c,dispota4.c,cir.physint,I(cir.physint^2),nvc.start.1
6928,17.749106974865633,-0.12627008600947226,2.39842285650876,6.338418870304202,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
6929,17.767368030467914,-0.13160725433788764,2.15574575858919,6.415022623900286,1.791759469228055,0.0,0.0,6.0,36.0,0.0
6930,17.785863545123068,-0.11170571458876168,2.35240920590179,6.473825086380013,1.9459101490553128,0.0,0.0,5.0,25.0,0.0
6931,17.804365929583618,-0.11668328843759752,3.0852786658255296,6.553175966749732,2.079441541679836,0.0,0.0,5.0,25.0,0.0
6932,17.822056815468503,-0.1237942173869745,3.64528637039535,6.678542565198293,0.0,0.0,0.0,4.0,16.0,0.0
6933,17.837881399665736,-0.10162219356587583,3.4914911418867405,6.855043776555741,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
6934,17.85121430224585,-0.0955324267093388,3.34172987243294,7.053170323263802,1.0986122886681096,0.0,0.0,3.0,9.0,0.0
6935,17.861790362845774,-0.1578763403059144,2.9254504938406605,7.251738002983223,0.0,0.0,0.0,4.0,16.0,1.0
6936,17.870091610412324,-0.16362942375069106,2.84313088250708,7.400296330695165,0.0,0.0,0.0,3.0,9.0,0.0
6937,17.877153055734727,-0.22584592368549225,2.87246208913285,7.5218539745148325,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
6938,17.884385933223502,-0.2824392693270716,2.99786288331456,7.709359060768981,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
6939,17.892775998778813,-0.3245953982798139,3.0393236504542,7.930460764834077,0.0,0.0,0.0,7.0,49.0,0.0
6940,17.902530628132318,-0.3361265977012271,2.42926904964049,8.157399524034156,0.0,0.0,0.0,5.0,25.0,0.0
6941,17.913298202635954,-0.29413339716891657,-1.17106001777575,8.383719389436777,0.0,0.0,0.0,7.0,49.0,0.0
6942,17.924793682171547,-0.295725480099265,-3.24190825684546,8.712404138624711,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
6943,17.936548055998855,-0.3051842616977317,2.10894148760652,8.724798582239277,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
6944,17.94816803359361,-0.3321996519642598,2.17946562038024,8.793972414767577,1.3862943611198906,0.0,0.0,5.0,25.0,0.0
6945,17.959741033010268,-0.31315905002595473,1.4721631264752,8.865218764346675,0.0,0.0,0.0,4.0,16.0,0.0
6946,17.971229907617033,-0.30722666848089164,2.30598650287465,8.896074051738795,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
6947,17.981994959217037,-0.29906199605789113,2.6720732256339703,8.97597340075094,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
6948,17.991241540058798,-0.3013809167658049,2.5187444284614,9.098961071801568,1.3862943611198906,0.0,0.0,4.0,16.0,1.0
6949,17.998468486916057,-0.3073350103759738,2.1458562267176102,9.303231366103935,1.6094379124341005,0.0,0.0,1.0,1.0,0.0
6950,18.003405585935038,-0.2693767463360676,2.25674515908292,9.516504252600583,0.0,0.0,0.0,1.0,1.0,1.0
6951,18.006330181858353,-0.28829263520729104,2.2459555089460497,9.622571332419874,0.6931471805599453,0.0,0.0,2.0,4.0,1.0
6952,18.007969546232477,-0.3067091029849051,1.57616636211968,9.882174133136004,0.0,0.0,0.0,2.0,4.0,0.0
6953,18.00935854150666,-0.30562556691088816,-1.52638415464895,9.840297838044874,0.6931471805599453,0.0,0.0,2.0,4.0,0.0
6955,13.74655590003289,0.8043076754775408,-1.47492458624662,8.443076863123105,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
6956,13.78194033070494,0.7801737421009559,0.620662148325369,8.57866110971046,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
6957,13.798251473119626,0.7516561457169824,2.5575531215694,8.626212693036155,1.3862943611198906,0.0,0.0,5.0,25.0,1.0
6958,13.814563109276481,0.7683589609645612,-1.78217911837003,8.794345049297117,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
6959,13.83087393458699,0.7283297019018846,3.4082991671383,9.236193721989856,0.0,0.0,0.0,5.0,25.0,0.0
6960,13.847185566063795,0.6885970176017103,3.8254602783800298,9.64571030772255,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
6961,13.8634965893818,0.6674243746776414,3.57294800505248,9.677954168623558,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
6983,14.849424668305838,0.5363309141613549,-1.82076524771879,5.7145302243793665,2.7080502011022096,1.0,0.0,5.0,25.0,0.0
6984,14.885413996412597,0.5645634403211214,-1.89272357859518,6.024146889448082,2.772588722239781,1.0,0.0,6.0,36.0,0.0
6985,14.922853952684786,0.5756510203321209,-2.32680205031644,6.299640971455597,2.8332133440562166,1.0,0.0,6.0,36.0,0.0
6986,14.959827939398725,0.578859215379093,2.3570224956009103,6.1875614716803025,2.8903717578961645,1.0,0.0,5.0,25.0,0.0
6987,14.995086668411574,0.5734636343331428,2.3570218853952203,6.13117050668067,2.9444389791664403,1.0,0.0,5.0,25.0,0.0
6988,15.028503656833255,0.5982733382015899,1.25956512485059,6.256336491174216,2.9957322735539913,1.0,0.0,4.0,16.0,0.0
6989,15.060428549221971,0.5998205564726194,0.714256384014186,6.258025750828179,3.0445224377234235,1.0,0.0,6.0,36.0,0.0
6990,15.09081832892983,0.6005528903813635,2.57727952862296,6.253301943976918,3.0910424533583165,1.0,0.0,6.0,36.0,0.0
6991,15.119721923103928,0.6329438183074896,2.01494955079533,6.227001430119388,3.1354942159291497,1.0,0.0,6.0,36.0,0.0
6992,15.147243659130206,0.6427891212300361,-0.493615379447003,6.258534255829251,3.1780538303479458,1.0,0.0,3.0,9.0,1.0
6993,15.173332396627039,0.6298849837738156,-0.8366405985129469,6.270635380285876,3.218875824868201,1.0,0.0,2.0,4.0,0.0
6994,15.198139208569481,0.674468739682357,-1.99516586137407,6.314183801343227,3.258096538021482,1.0,0.0,2.0,4.0,0.0
6995,15.222200997704249,0.6703174049059554,-3.8853349249640097,6.282315198370112,3.2958368660043287,1.0,0.0,1.0,1.0,0.0
6996,15.246176047969408,0.672535715579741,3.87071238198401,7.411075718123929,3.332204510175204,1.0,0.0,1.0,1.0,0.0
6997,15.270513716892676,0.6848192209181108,2.80104129208305,7.9968736298405885,3.3672958299864737,1.0,0.0,5.0,25.0,0.0
6998,15.295335561905905,0.6947414415502765,2.9725765978161096,8.18215396654117,3.4011973816621555,1.0,0.0,5.0,25.0,0.0
6999,15.32054105595081,0.7561909196453922,3.791751253806951,8.513012187051478,3.4339872044851463,1.0,0.0,3.0,9.0,0.0
7000,15.346058930904093,0.7735687478571105,-1.51653439054535,8.554341809678247,3.4657359027997265,1.0,0.0,4.0,16.0,0.0
7001,15.371753157794128,0.7822547264225639,1.57535755410329,8.551324464194824,3.49650756146648,1.0,0.0,4.0,16.0,0.0
7002,15.397526501501439,0.7723064221229674,-0.885143833973514,8.631758245647129,3.5263605246161616,1.0,0.0,5.0,25.0,0.0
7003,15.423392260131068,0.8012644287266357,-1.27546315972615,8.798895232274146,3.555348061489413,1.0,0.0,5.0,25.0,0.0
7004,15.449382317804606,0.8164610164816526,-0.960286945857405,8.93311382378855,3.58351893845611,1.0,0.0,5.0,25.0,0.0
7005,15.475443085926859,0.8326938608548414,2.22584762660524,8.889997293125214,3.610917912644224,1.0,0.0,5.0,25.0,0.0
7006,15.501511469363265,0.8379351327955625,1.4557009729845405,8.907397717684319,3.6375861597263857,1.0,0.0,4.0,16.0,1.0
7007,15.527543686136266,0.8388145880394074,1.08646534847856,9.205337239244283,0.0,1.0,0.0,2.0,4.0,0.0
7008,15.553490310884836,0.8804762590965103,2.0130604930565803,9.307255306700641,0.6931471805599453,1.0,0.0,3.0,9.0,0.0
7009,15.579351575506546,0.8647296927198573,1.51342455669723,9.351820971242006,1.0986122886681096,1.0,0.0,4.0,16.0,0.0
7010,15.605183017568654,0.8503590272029334,1.49180435314021,9.749333564428664,1.3862943611198906,1.0,0.0,5.0,25.0,0.0
7011,15.631060932553895,0.8536795029924822,1.87357857460679,9.9095341216094,1.6094379124341005,1.0,0.0,4.0,16.0,0.0
7031,13.913147120549626,-0.7734471229321568,2.13944219350741,3.4710206731516884,0.0,1.0,0.0,8.0,64.0,0.0
7032,13.929383737864333,-0.7445221709160995,2.00895508394711,3.6673885737695433,0.6931471805599453,1.0,0.0,7.0,49.0,0.0
7033,13.94537410726791,-0.93586385221907,-3.0337103331613497,3.9358273382787385,1.0986122886681096,1.0,0.0,8.0,64.0,0.0
7034,13.960217644239616,-0.8611196380165229,-2.3984517101189904,4.190034913612439,1.3862943611198906,1.0,0.0,8.0,64.0,0.0
7035,13.973313132926496,-0.9516003545028228,-2.02962055985438,4.346796705956836,1.6094379124341005,1.0,0.0,7.0,49.0,0.0
7036,13.984453856937744,-0.992663710642856,-1.8108687448394096,4.510912792472916,0.0,1.0,0.0,8.0,64.0,0.0
7037,13.993860069955828,-0.9596671729354544,-2.13632285134865,4.747226392748243,0.6931471805599453,1.0,0.0,8.0,64.0,0.0
7038,14.001898834432987,-0.7710433888125671,-1.9794575065258,4.927943230967409,1.0986122886681096,1.0,0.0,7.0,49.0,0.0
7039,14.009122306672444,-0.9673306157412851,-0.9088942005056292,5.2020068021334716,1.3862943611198906,1.0,0.0,7.0,49.0,0.0
7040,14.015920855889563,-0.7034220084785918,1.2280177671333998,5.482244537696581,1.6094379124341005,1.0,0.0,5.0,25.0,0.0
7041,14.022448301664006,-0.8371325885430962,1.6376264499419702,5.58498135324001,0.0,1.0,0.0,5.0,25.0,0.0
7042,14.028592460229676,-0.7586214723009557,-1.28343993204954,5.7620080798355096,0.6931471805599453,1.0,0.0,6.0,36.0,0.0
7043,14.034172079974615,-0.657480749467221,-1.2037316936305902,6.066145011920379,1.0986122886681096,1.0,0.0,6.0,36.0,0.0
7044,14.038906877329948,-0.5021028270477627,1.88733292584192,6.327855606294497,1.3862943611198906,1.0,0.0,5.0,25.0,0.0
7045,14.042646927360453,-0.2295786217887208,1.98867367185814,6.489745961408527,0.0,1.0,0.0,5.0,25.0,0.0
7046,14.045323817243421,-0.2461423459307713,1.98662214171704,6.5992954575770275,0.6931471805599453,1.0,0.0,7.0,49.0,0.0
7047,14.047159436220147,-0.09793383165079783,1.64452554712624,6.717877882017126,1.0986122886681096,1.0,0.0,8.0,64.0,0.0
7048,14.048639291009502,-0.06236146288953971,2.7873226341779898,6.903831710765898,1.3862943611198906,1.0,0.0,8.0,64.0,0.0
7049,14.050409542626676,-0.006006024108404738,2.09489626627664,7.021544269925541,1.6094379124341005,1.0,0.0,7.0,49.0,0.0
7050,14.052935640984252,0.16258098153750736,2.47668342322908,7.145276532994718,1.791759469228055,1.0,0.0,8.0,64.0,0.0
7051,14.056373784421533,0.09972559051556737,2.02352363684883,7.340416457414983,1.9459101490553128,1.0,0.0,7.0,49.0,0.0
7052,14.060590145513116,0.28572770208855525,2.83083239412126,7.49080040717433,0.0,1.0,0.0,7.0,49.0,0.0
7053,14.065387954209061,0.2851151314759948,3.79915025462671,7.632294426940768,0.6931471805599453,1.0,0.0,6.0,36.0,0.0
7054,14.070446531637154,0.27678103470249266,2.81069386451104,7.773052185304122,1.0986122886681096,1.0,0.0,6.0,36.0,0.0
7055,14.075512804292726,0.26276722334557906,2.4009911717983,8.036221199371575,1.3862943611198906,1.0,0.0,6.0,36.0,0.0
7056,14.080546634576134,0.29667763535707536,3.70723952418301,8.363723201787634,1.6094379124341005,1.0,0.0,6.0,36.0,0.0
7057,14.085568229062314,0.2714782516233425,2.18033665359019,8.687382751587657,1.791759469228055,1.0,0.0,5.0,25.0,0.0
7058,14.090448518087227,0.2483292828867945,1.84188146090355,9.195852022476874,1.9459101490553128,1.0,0.0,6.0,36.0,0.0
7059,14.095048053207982,0.2448440693386221,-2.09566415996563,9.51099063998172,2.079441541679836,1.0,0.0,6.0,36.0,0.0
7087,15.747776040504124,0.049182763092388386,2.16377383240616,5.28862812021023,3.332204510175204,0.0,0.0,4.0,16.0,0.0
7088,15.76748087845897,-0.0007905486012173103,2.39767464358059,5.518956483968107,3.3672958299864737,0.0,0.0,6.0,36.0,0.0
7089,15.797940110082662,-0.051832717218310315,2.3766726754435097,5.7156345296082405,3.4011973816621555,0.0,0.0,5.0,25.0,0.0
7090,15.829430829099824,-0.021481455077250883,-1.2029081070884,5.8891670351934495,3.4339872044851463,0.0,0.0,3.0,9.0,0.0
7091,15.854748533649175,-0.014978600938089209,2.5887005892881403,6.126596631294148,0.0,0.0,0.0,6.0,36.0,0.0
7092,15.876994192305323,-0.009106609485165229,0.26862371300140003,6.343231216426176,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
7093,15.889775474007795,0.028170876994474164,1.32162751156229,6.584166632491603,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
7094,15.914068216836341,0.04199464004666078,2.81954245300772,6.7962281173932215,1.3862943611198906,0.0,0.0,4.0,16.0,0.0
7095,15.93395644323734,0.032375333159824014,1.97599222833446,7.0691787691377765,1.6094379124341005,0.0,0.0,4.0,16.0,0.0
7096,15.954387779655145,0.07948432922468679,2.79387344529777,7.272132099427128,1.791759469228055,0.0,0.0,4.0,16.0,0.0
7097,15.973925004513402,0.0698757004920559,1.47980715682305,7.4152557208722,1.9459101490553128,0.0,0.0,3.0,9.0,0.0
7098,15.992010749982553,0.06633602859014741,1.78280987118656,7.588717442986153,2.079441541679836,0.0,0.0,4.0,16.0,0.0
7099,16.00800172816125,0.0776375289333189,1.53351563491283,7.822055560201463,2.19722457733622,0.0,0.0,4.0,16.0,0.0
7100,16.022608455487646,0.08031881942810028,2.67321538198779,7.966414899037162,2.302585092994046,0.0,0.0,6.0,36.0,0.0
7101,16.03634314908606,0.13676543184016302,2.33258299326527,8.110578260676942,2.3978952727983707,0.0,0.0,3.0,9.0,0.0
7102,16.04909920803642,0.14985511304775787,2.1871814187583,8.236345766800019,2.4849066497880004,0.0,0.0,4.0,16.0,0.0
7103,16.062149443275988,0.1551372299123662,2.4606166908591,8.346394558403771,2.5649493574615367,0.0,0.0,6.0,36.0,0.0
7104,16.073464326812726,0.1525093353294714,2.17022122941255,8.469115304252263,2.6390573296152593,0.0,0.0,3.0,9.0,0.0
7105,16.084911083567278,0.16828469953828304,2.0506178103011297,8.552688349194549,2.7080502011022096,0.0,0.0,4.0,16.0,0.0
7106,16.096044297170874,0.18401791000625736,1.31035987119544,8.66826811496778,2.772588722239781,0.0,0.0,4.0,16.0,0.0
7107,16.101945943618624,0.21661592770050286,2.31939631117238,8.785048861759995,2.8332133440562166,0.0,0.0,4.0,16.0,0.0
7108,16.111312698661486,0.2099371965083987,2.3697313237355497,8.943174565580485,2.8903717578961645,0.0,0.0,4.0,16.0,0.0
7109,16.120991454070346,0.2065393962909112,1.95427095637423,9.032951033647414,2.9444389791664403,0.0,0.0,3.0,9.0,0.0
7110,16.130804549699658,0.2194419296381485,2.3779350337856298,9.233536871191216,2.9957322735539913,0.0,0.0,3.0,9.0,0.0
7111,16.140356039796416,0.18367702972531014,2.49441556768084,9.389946189042442,3.0445224377234235,0.0,0.0,4.0,16.0,0.0
7112,16.150456349462573,0.18280293766159086,2.17728756138154,9.61819738779142,3.0910424533583165,0.0,0.0,3.0,9.0,0.0
7113,16.161116825508515,0.1763999471195435,1.89911924649787,9.786241178629506,3.1354942159291497,0.0,0.0,4.0,16.0,1.0
7140,17.620768417258486,0.33911424608141305,2.20378053354932,0.04621081092451062,0.6931471805599453,1.0,1.0,4.0,16.0,0.0
7141,17.644107170841902,0.3491472948174984,1.88765138797784,0.05285791256825103,1.0986122886681096,1.0,1.0,5.0,25.0,0.0
7142,17.667201712464408,0.3417895619139137,2.22959209483982,0.060591974997328886,0.0,1.0,1.0,5.0,25.0,0.0
7143,17.689586411715336,0.3268555053767929,2.59075582939296,0.07380734882298537,0.6931471805599453,1.0,1.0,4.0,16.0,0.0
7144,17.710958533395697,0.3028903040096996,2.05945030861948,0.08886362091538617,1.0986122886681096,1.0,1.0,5.0,25.0,0.0
7145,17.73126487338889,0.3095475332167856,2.64802400909357,0.1031045575354727,1.3862943611198906,1.0,1.0,3.0,9.0,0.0
7146,17.750630171337356,0.29251193914473944,3.0798601902612504,0.1214912171233991,1.6094379124341005,1.0,1.0,4.0,16.0,0.0
7147,17.769166691255062,0.27434820359316475,1.52339646782598,0.1601043446387705,1.791759469228055,1.0,1.0,5.0,25.0,0.0
7148,17.78704322975932,0.28720041557372816,0.538743043591595,0.20457836752453326,0.0,1.0,1.0,4.0,16.0,0.0
7149,17.804394692130067,0.27712655848699896,3.0440346038738,0.2590261889491155,0.6931471805599453,1.0,1.0,3.0,9.0,0.0
7150,17.82122849392919,0.2434454198510931,0.848692551681093,0.33370115961902197,1.0986122886681096,1.0,1.0,2.0,4.0,0.0
7151,17.837556343783934,0.2664124770788906,2.24402204464345,0.4351862202769982,1.3862943611198906,1.0,1.0,2.0,4.0,0.0
7152,17.853515306495996,0.2325204514111459,2.76609204306151,0.5608621566235896,0.0,1.0,1.0,2.0,4.0,0.0
7153,17.869266449138525,0.2045997058548392,-2.16058958597845,0.8055018030860893,0.6931471805599453,1.0,1.0,0.0,0.0,0.0
7154,17.884918777896328,0.19130873857188854,2.8068250527037595,1.1047647446146711,1.0986122886681096,1.0,1.0,1.0,1.0,0.0
7155,17.900520050354658,0.1690260990179327,2.71655378668207,1.4836250267391489,1.3862943611198906,1.0,1.0,0.0,0.0,0.0
7156,17.916042820157692,0.2004874470004501,2.75275564617081,2.021943286697174,1.6094379124341005,1.0,1.0,0.0,0.0,0.0
7157,17.931424225556746,0.18842322022668376,1.51928056330848,2.7474730209755034,1.791759469228055,1.0,1.0,2.0,4.0,0.0
7158,17.94656915257221,0.1681990666364442,-1.8344873806295496,3.5277754642466688,1.9459101490553128,1.0,1.0,1.0,1.0,0.0
7159,17.96141102758811,0.1301515016727884,2.60277838075566,4.3908460172620485,0.0,1.0,1.0,2.0,4.0,0.0
7160,17.9759595552655,0.1408550481086428,-2.38693872360792,5.455971761951614,0.6931471805599453,1.0,1.0,2.0,4.0,0.0
7161,17.990240845945554,0.13865407265319454,2.4827081253321897,6.569047178909253,0.0,1.0,1.0,2.0,4.0,0.0
7162,18.004229483463096,0.1384696742780363,2.29461660347285,7.353119463503704,0.0,1.0,1.0,3.0,9.0,0.0
7163,18.01789656394284,0.12745429091591473,3.05987051412724,7.732469813336513,0.6931471805599453,1.0,1.0,3.0,9.0,0.0
7164,18.031232458959575,0.11311480440039835,2.89855444200165,8.114983189595293,1.0986122886681096,1.0,1.0,2.0,4.0,0.0
7165,18.044186940299994,0.14654870817860838,2.62554553462657,8.495470524461142,1.3862943611198906,1.0,1.0,3.0,9.0,0.0
7166,18.05678713661446,0.12222663525009808,2.16068955722861,8.859606062431045,1.6094379124341005,1.0,1.0,3.0,9.0,0.0
7167,18.069185377100297,0.09931670042546464,0.8116886737353709,9.310772767961947,1.791759469228055,1.0,1.0,2.0,4.0,0.0
7168,18.081580176293286,0.0955817450180632,-2.19678747822196,9.597369002949408,1.9459101490553128,1.0,1.0,2.0,4.0,0.0
7209,16.435684571872653,0.7806755821693087,2.39678069645919,0.4195417438024052,2.4849066497880004,1.0,1.0,0.0,0.0,0.0
7210,16.467458023096633,0.8073629200858542,-0.587091713664484,0.5012174265762335,2.5649493574615367,1.0,1.0,0.0,0.0,0.0
7212,16.535536825510018,0.7333162105052248,0.624569407931748,1.2997302810233935,0.0,0.0,1.0,2.0,4.0,0.0
7213,16.57147282353348,0.7408935033069088,1.99045291017596,2.2512965127611224,0.6931471805599453,0.0,1.0,2.0,4.0,0.0
7214,16.60792745864439,0.7474476330244483,2.87525190958064,3.874054303457168,1.0986122886681096,0.0,1.0,2.0,4.0,0.0
7215,16.644163401079354,0.7851931251770913,2.5222888906106498,4.922351799714645,1.3862943611198906,0.0,1.0,2.0,4.0,0.0
7216,16.67970025987754,0.7999067171165,2.54443316901415,5.679264586190249,1.6094379124341005,0.0,1.0,3.0,9.0,0.0
7217,16.714516874974855,0.7911786731859924,2.35671285783735,6.427064500554684,1.791759469228055,0.0,1.0,4.0,16.0,0.0
7218,16.748752345058545,0.8390742154205867,1.84887990179058,7.351046201094299,1.9459101490553128,0.0,1.0,5.0,25.0,0.0
7219,16.782352547268765,0.8302602279257857,2.8855315839796503,6.007832189348808,2.079441541679836,0.0,1.0,4.0,16.0,0.0
7220,16.815292221660105,0.8275073910762581,2.53054060271019,6.30212031821207,2.19722457733622,0.0,1.0,3.0,9.0,0.0
7221,16.847609764974607,0.8393618270408503,3.3945903743024,6.5052456815301145,2.302585092994046,0.0,1.0,4.0,16.0,0.0
7222,16.879260901373783,0.8582356022459282,3.0119951165167897,6.735101952290276,2.3978952727983707,0.0,1.0,2.0,4.0,0.0
7223,16.91038778553188,0.9312091303676484,2.25831837079842,7.004798141239745,2.4849066497880004,0.0,1.0,3.0,9.0,0.0
7224,16.94141331385581,0.9610422995754612,2.21478339421353,7.007207523552737,2.5649493574615367,0.0,1.0,5.0,25.0,0.0
7225,16.97284283893644,0.9831296911113416,2.83794791645813,7.206781580995897,2.6390573296152593,0.0,1.0,3.0,9.0,0.0
7226,17.004983977560283,0.9875934787916016,1.77254261946652,7.327990091194966,2.7080502011022096,0.0,1.0,2.0,4.0,0.0
7227,17.037901517501304,1.0334855514364782,2.27676549659517,7.396012477238562,2.772588722239781,0.0,0.0,3.0,9.0,0.0
7228,17.071429380329516,1.0456197585196627,2.9551118023389704,7.385372741495706,2.8332133440562166,0.0,0.0,3.0,9.0,0.0
7229,17.105345299052953,1.059551864414543,2.5442599457013704,7.6992458234768675,2.8903717578961645,0.0,0.0,2.0,4.0,0.0
7230,17.13935831900307,1.063126090137023,2.60906752388505,7.841192855195247,2.9444389791664403,0.0,0.0,2.0,4.0,0.0
7231,17.173273821201313,1.063057502463357,2.5164588446084903,8.165717736246147,2.9957322735539913,0.0,0.0,2.0,4.0,0.0
7232,17.207041267538308,1.1070106583605694,3.28401345703184,8.458937755508785,3.0445224377234235,0.0,0.0,1.0,1.0,0.0
7233,17.240709158787894,1.0935128385455355,2.90041823978384,8.714697651363286,3.0910424533583165,0.0,0.0,3.0,9.0,0.0
7234,17.274309927295178,1.080846380724224,2.95105945400066,9.224862736384477,3.1354942159291497,0.0,0.0,3.0,9.0,0.0
7235,17.30789837218642,1.0877410615984853,2.69277650691875,9.80691231827894,3.1780538303479458,0.0,0.0,2.0,4.0,0.0
7237,17.769639840069193,-1.1029759320265828,-3.11432153038494,0.06475543662200256,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
7238,17.770194697657907,-1.0239436998607028,-3.77175116969456,0.45026752838886014,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
7239,17.765234680236148,-1.025971510610301,-4.78895035850202,1.4175833087088496,0.0,0.0,0.0,4.0,16.0,0.0
7240,17.757331152656054,-0.9807860592779224,-3.4928498393146,3.0952248221027165,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
7241,17.74845691538318,-0.9760099665834696,-3.16227766016836,4.156432900290537,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
7242,17.739345625494522,-0.9185968729746008,-1.73205080756884,4.475468909646932,1.3862943611198906,0.0,0.0,5.0,25.0,0.0
7243,17.730408207640657,-0.9753212374848858,-1.37840487520899,4.7062095690440735,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
7244,17.72097912994712,-0.9511298408503948,-0.447213595500008,5.2127229740265975,1.791759469228055,0.0,0.0,6.0,36.0,1.0
7245,17.710913166625538,-0.9930035878707631,2.42899156029818,5.902199758335066,1.9459101490553128,0.0,0.0,4.0,16.0,0.0
7246,17.700858218987772,-0.9965240272292032,3.0331501776206404,6.245152358756782,2.079441541679836,0.0,0.0,6.0,36.0,0.0
7247,17.690921444895693,-1.0322714876131271,2.28035085019824,6.268758786006365,2.19722457733622,0.0,0.0,6.0,36.0,0.0
7248,17.682807081271445,-1.0506306953039637,3.0659419433512096,6.429059974098834,2.302585092994046,0.0,0.0,3.0,9.0,0.0
7249,17.675220802156662,-1.0533685975207212,3.4785054261852206,6.713615497077488,2.3978952727983707,0.0,0.0,4.0,16.0,0.0
7250,17.667892894835166,-0.9858317647348184,1.6431676725155,7.154634753765443,0.0,0.0,0.0,5.0,25.0,0.0
7251,17.661131974488054,-0.938626685904514,2.70185121722126,7.471587388715474,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
7252,17.65516392561348,-0.9504378674962088,2.81069400110053,7.936788276770869,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
7253,17.6497493035047,-0.9651324863743456,1.5165750888103,8.881826779523152,1.3862943611198906,0.0,0.0,4.0,16.0,0.0
7254,17.645309979335828,-0.9590173703276451,-3.84707681233427,9.561671978059847,1.6094379124341005,1.0,0.0,5.0,25.0,0.0
7291,15.572910957077944,-0.5975595954178575,1.78448596917517,9.324914179261551,1.3862943611198906,0.0,0.0,6.0,36.0,0.0
7292,15.732232414702194,-0.6142162370672424,1.7865717608267502,9.879587940069618,1.6094379124341005,0.0,0.0,7.0,49.0,0.0
7293,15.859107152176843,-0.6124152590642137,-2.19178570524564,9.956340755204561,1.791759469228055,0.0,0.0,7.0,49.0,0.0
7327,17.857303613529012,-1.707572382845076,2.24320395274486,7.446883076480992,2.302585092994046,0.0,0.0,8.0,64.0,0.0
7328,17.85990672802979,-1.7160476474861086,1.5104458691257805,7.639413057960128,2.3978952727983707,0.0,0.0,8.0,64.0,0.0
7329,17.86289603357075,-1.7397997300441794,0.882760525997978,7.901261529373059,0.0,0.0,0.0,8.0,64.0,0.0
7330,17.865988512893946,-1.8019532371856308,-1.13685521432641,8.193446264832229,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
7331,17.868692824714767,-1.8438933886313038,1.13786137663078,8.366208720272788,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
7332,17.871090279107626,-1.8719248540261224,1.868284639243,8.470409335804295,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
7333,17.873636143976213,-1.8711765906214992,2.2256259493500496,8.553792038014421,1.6094379124341005,0.0,0.0,7.0,49.0,0.0
7334,17.876281618144805,-1.8429368265470936,1.87973163061095,8.666661066964997,1.791759469228055,0.0,0.0,6.0,36.0,0.0
7335,17.878827881986954,-1.8188482493813138,1.86850532874329,8.773516635976305,1.9459101490553128,0.0,0.0,7.0,49.0,0.0
7336,17.881403415219758,-1.7863036051583407,2.08576813806723,8.851167200238661,0.0,0.0,0.0,6.0,36.0,0.0
7337,17.884317476074077,-1.779740628919403,1.88865880814813,8.921209227710612,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
7338,17.887651534895927,-1.7410190685780818,1.7141634126236298,8.980578885421279,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
7339,17.891224543770143,-1.7681496033769208,2.0886045829667403,9.01577080293183,1.3862943611198906,0.0,0.0,6.0,36.0,0.0
7340,17.895074303465787,-1.7293876191278674,1.4781358743930602,9.07131243675248,1.6094379124341005,0.0,0.0,7.0,49.0,0.0
7341,17.89930767426215,-1.7168756640534746,1.51499078653258,9.128111191183745,1.791759469228055,0.0,0.0,7.0,49.0,0.0
7342,17.903964085398176,-1.6557558874329579,1.9871891343378296,9.190105170749057,1.9459101490553128,0.0,0.0,7.0,49.0,0.0
7343,17.90965351653239,-1.6671967466079145,1.7813344254295098,9.251683748391052,2.079441541679836,0.0,0.0,7.0,49.0,0.0
7344,17.916519629593125,-1.6561718087969883,1.7985547450336,9.346017234370773,2.19722457733622,0.0,0.0,5.0,25.0,0.0
7345,17.923870116377337,-1.5895565416696416,1.65981950433982,9.454434350756866,2.302585092994046,0.0,0.0,7.0,49.0,0.0
