d3mIndex,type,repeat,fold
27827,TRAIN,0,0
27828,TRAIN,0,0
27829,TRAIN,0,0
27831,TRAIN,0,0
27832,TRAIN,0,0
27833,TRAIN,0,0
27835,TRAIN,0,0
27836,TRAIN,0,0
27840,TRAIN,0,0
27841,TRAIN,0,0
27844,TRAIN,0,0
27845,TRAIN,0,0
27848,TRAIN,0,0
27849,TRAIN,0,0
27851,TRAIN,0,0
27855,TRAIN,0,0
27856,TRAIN,0,0
27857,TRAIN,0,0
27858,TRAIN,0,0
27860,TRAIN,0,0
27861,TRAIN,0,0
27862,TRAIN,0,0
27864,TRAIN,0,0
27865,TRAIN,0,0
27866,TRAIN,0,0
27867,TRAIN,0,0
27868,TRAIN,0,0
27869,TRAIN,0,0
27870,TRAIN,0,0
27871,TRAIN,0,0
27875,TRAIN,0,0
27876,TRAIN,0,0
27877,TRAIN,0,0
27880,TRAIN,0,0
27881,TRAIN,0,0
27883,TRAIN,0,0
27886,TRAIN,0,0
27890,TRAIN,0,0
27891,TRAIN,0,0
27892,TRAIN,0,0
27895,TRAIN,0,0
27896,TRAIN,0,0
27897,TRAIN,0,0
27898,TRAIN,0,0
27899,TRAIN,0,0
27900,TRAIN,0,0
27906,TRAIN,0,0
27910,TRAIN,0,0
27911,TRAIN,0,0
27912,TRAIN,0,0
27913,TRAIN,0,0
27914,TRAIN,0,0
27915,TRAIN,0,0
27916,TRAIN,0,0
27917,TRAIN,0,0
27918,TRAIN,0,0
27919,TRAIN,0,0
27920,TRAIN,0,0
27921,TRAIN,0,0
27922,TRAIN,0,0
27923,TRAIN,0,0
27925,TRAIN,0,0
27926,TRAIN,0,0
27927,TRAIN,0,0
27928,TRAIN,0,0
27929,TRAIN,0,0
27931,TRAIN,0,0
27933,TRAIN,0,0
27934,TRAIN,0,0
27935,TRAIN,0,0
27938,TRAIN,0,0
27939,TRAIN,0,0
27940,TRAIN,0,0
27942,TRAIN,0,0
27945,TRAIN,0,0
27946,TRAIN,0,0
27948,TRAIN,0,0
27949,TRAIN,0,0
27950,TRAIN,0,0
27951,TRAIN,0,0
27952,TRAIN,0,0
27953,TRAIN,0,0
27955,TRAIN,0,0
27958,TRAIN,0,0
27960,TRAIN,0,0
27961,TRAIN,0,0
27964,TRAIN,0,0
27965,TRAIN,0,0
27967,TRAIN,0,0
27968,TRAIN,0,0
27970,TRAIN,0,0
27972,TRAIN,0,0
27974,TRAIN,0,0
27977,TRAIN,0,0
27978,TRAIN,0,0
27982,TRAIN,0,0
27983,TRAIN,0,0
27985,TRAIN,0,0
27986,TRAIN,0,0
27988,TRAIN,0,0
27989,TRAIN,0,0
27990,TRAIN,0,0
27991,TRAIN,0,0
27993,TRAIN,0,0
27994,TRAIN,0,0
27995,TRAIN,0,0
27996,TRAIN,0,0
27997,TRAIN,0,0
27998,TRAIN,0,0
27999,TRAIN,0,0
28000,TRAIN,0,0
28001,TRAIN,0,0
28003,TRAIN,0,0
28005,TRAIN,0,0
28006,TRAIN,0,0
28007,TRAIN,0,0
28008,TRAIN,0,0
28009,TRAIN,0,0
28010,TRAIN,0,0
28012,TRAIN,0,0
28013,TRAIN,0,0
28014,TRAIN,0,0
28015,TRAIN,0,0
28016,TRAIN,0,0
28018,TRAIN,0,0
28019,TRAIN,0,0
28020,TRAIN,0,0
28021,TRAIN,0,0
28022,TRAIN,0,0
28025,TRAIN,0,0
28027,TRAIN,0,0
28028,TRAIN,0,0
28030,TRAIN,0,0
28032,TRAIN,0,0
28033,TRAIN,0,0
28034,TRAIN,0,0
28036,TRAIN,0,0
28038,TRAIN,0,0
28039,TRAIN,0,0
28040,TRAIN,0,0
28041,TRAIN,0,0
28042,TRAIN,0,0
28044,TRAIN,0,0
28045,TRAIN,0,0
28046,TRAIN,0,0
28048,TRAIN,0,0
28051,TRAIN,0,0
28053,TRAIN,0,0
28054,TRAIN,0,0
28055,TRAIN,0,0
28056,TRAIN,0,0
28061,TRAIN,0,0
28062,TRAIN,0,0
28064,TRAIN,0,0
28065,TRAIN,0,0
28070,TRAIN,0,0
28071,TRAIN,0,0
28073,TRAIN,0,0
28074,TRAIN,0,0
28075,TRAIN,0,0
28078,TRAIN,0,0
28079,TRAIN,0,0
28080,TRAIN,0,0
28081,TRAIN,0,0
28083,TRAIN,0,0
28084,TRAIN,0,0
28085,TRAIN,0,0
28087,TRAIN,0,0
28088,TRAIN,0,0
28090,TRAIN,0,0
28091,TRAIN,0,0
28094,TRAIN,0,0
28096,TRAIN,0,0
28097,TRAIN,0,0
28098,TRAIN,0,0
28099,TRAIN,0,0
28102,TRAIN,0,0
28105,TRAIN,0,0
28106,TRAIN,0,0
28109,TRAIN,0,0
28110,TRAIN,0,0
28113,TRAIN,0,0
28114,TRAIN,0,0
28116,TRAIN,0,0
28118,TRAIN,0,0
28121,TRAIN,0,0
28122,TRAIN,0,0
28123,TRAIN,0,0
28125,TRAIN,0,0
28129,TRAIN,0,0
28130,TRAIN,0,0
28131,TRAIN,0,0
28132,TRAIN,0,0
28134,TRAIN,0,0
28135,TRAIN,0,0
28137,TRAIN,0,0
28138,TRAIN,0,0
28142,TRAIN,0,0
28144,TRAIN,0,0
28149,TRAIN,0,0
28150,TRAIN,0,0
28156,TRAIN,0,0
28157,TRAIN,0,0
28158,TRAIN,0,0
28159,TRAIN,0,0
28160,TRAIN,0,0
28161,TRAIN,0,0
28168,TRAIN,0,0
28169,TRAIN,0,0
28170,TRAIN,0,0
28172,TRAIN,0,0
28173,TRAIN,0,0
28176,TRAIN,0,0
28181,TRAIN,0,0
28182,TRAIN,0,0
28185,TRAIN,0,0
28187,TRAIN,0,0
28189,TRAIN,0,0
28190,TRAIN,0,0
28191,TRAIN,0,0
28192,TRAIN,0,0
28193,TRAIN,0,0
28195,TRAIN,0,0
28197,TRAIN,0,0
28198,TRAIN,0,0
28201,TRAIN,0,0
28202,TRAIN,0,0
28203,TRAIN,0,0
28207,TRAIN,0,0
28208,TRAIN,0,0
28209,TRAIN,0,0
28210,TRAIN,0,0
28211,TRAIN,0,0
28212,TRAIN,0,0
28213,TRAIN,0,0
28215,TRAIN,0,0
28218,TRAIN,0,0
28221,TRAIN,0,0
28222,TRAIN,0,0
28224,TRAIN,0,0
28226,TRAIN,0,0
28227,TRAIN,0,0
28228,TRAIN,0,0
28229,TRAIN,0,0
28230,TRAIN,0,0
28231,TRAIN,0,0
28232,TRAIN,0,0
28233,TRAIN,0,0
28234,TRAIN,0,0
28235,TRAIN,0,0
28236,TRAIN,0,0
28237,TRAIN,0,0
28239,TRAIN,0,0
28240,TRAIN,0,0
28241,TRAIN,0,0
28244,TRAIN,0,0
28247,TRAIN,0,0
28248,TRAIN,0,0
28249,TRAIN,0,0
28251,TRAIN,0,0
28253,TRAIN,0,0
28255,TRAIN,0,0
28256,TRAIN,0,0
28259,TRAIN,0,0
28260,TRAIN,0,0
28261,TRAIN,0,0
28262,TRAIN,0,0
28263,TRAIN,0,0
28268,TRAIN,0,0
28271,TRAIN,0,0
28272,TRAIN,0,0
28274,TRAIN,0,0
28275,TRAIN,0,0
28280,TRAIN,0,0
28281,TRAIN,0,0
28282,TRAIN,0,0
28284,TRAIN,0,0
28287,TRAIN,0,0
28288,TRAIN,0,0
28289,TRAIN,0,0
28290,TRAIN,0,0
28294,TRAIN,0,0
28296,TRAIN,0,0
28300,TRAIN,0,0
28302,TRAIN,0,0
28304,TRAIN,0,0
28305,TRAIN,0,0
28306,TRAIN,0,0
28307,TRAIN,0,0
28308,TRAIN,0,0
28310,TRAIN,0,0
28311,TRAIN,0,0
28313,TRAIN,0,0
28314,TRAIN,0,0
28315,TRAIN,0,0
28316,TRAIN,0,0
28321,TRAIN,0,0
28322,TRAIN,0,0
28325,TRAIN,0,0
28326,TRAIN,0,0
28327,TRAIN,0,0
28331,TRAIN,0,0
28334,TRAIN,0,0
28335,TRAIN,0,0
28336,TRAIN,0,0
28339,TRAIN,0,0
28342,TRAIN,0,0
28345,TRAIN,0,0
28346,TRAIN,0,0
28349,TRAIN,0,0
28353,TRAIN,0,0
28354,TRAIN,0,0
28355,TRAIN,0,0
28356,TRAIN,0,0
28358,TRAIN,0,0
28361,TRAIN,0,0
28362,TRAIN,0,0
28363,TRAIN,0,0
28364,TRAIN,0,0
28365,TRAIN,0,0
28366,TRAIN,0,0
28367,TRAIN,0,0
28368,TRAIN,0,0
28370,TRAIN,0,0
28371,TRAIN,0,0
28372,TRAIN,0,0
28374,TRAIN,0,0
28376,TRAIN,0,0
28378,TRAIN,0,0
28380,TRAIN,0,0
28381,TRAIN,0,0
28382,TRAIN,0,0
28384,TRAIN,0,0
28387,TRAIN,0,0
28388,TRAIN,0,0
28389,TRAIN,0,0
28390,TRAIN,0,0
28391,TRAIN,0,0
28392,TRAIN,0,0
28394,TRAIN,0,0
28395,TRAIN,0,0
28396,TRAIN,0,0
28397,TRAIN,0,0
28398,TRAIN,0,0
28400,TRAIN,0,0
28401,TRAIN,0,0
28403,TRAIN,0,0
28404,TRAIN,0,0
28405,TRAIN,0,0
28409,TRAIN,0,0
28410,TRAIN,0,0
28411,TRAIN,0,0
28412,TRAIN,0,0
28413,TRAIN,0,0
28415,TRAIN,0,0
28416,TRAIN,0,0
28417,TRAIN,0,0
28418,TRAIN,0,0
28419,TRAIN,0,0
28420,TRAIN,0,0
28421,TRAIN,0,0
28423,TRAIN,0,0
28424,TRAIN,0,0
28426,TRAIN,0,0
28427,TRAIN,0,0
28429,TRAIN,0,0
28430,TRAIN,0,0
28432,TRAIN,0,0
28434,TRAIN,0,0
28437,TRAIN,0,0
28438,TRAIN,0,0
28441,TRAIN,0,0
28443,TRAIN,0,0
28444,TRAIN,0,0
28445,TRAIN,0,0
28447,TRAIN,0,0
28448,TRAIN,0,0
28449,TRAIN,0,0
28456,TRAIN,0,0
28458,TRAIN,0,0
28459,TRAIN,0,0
28460,TRAIN,0,0
28461,TRAIN,0,0
28464,TRAIN,0,0
28466,TRAIN,0,0
28467,TRAIN,0,0
28470,TRAIN,0,0
28471,TRAIN,0,0
28473,TRAIN,0,0
28474,TRAIN,0,0
28478,TRAIN,0,0
28481,TRAIN,0,0
28482,TRAIN,0,0
28483,TRAIN,0,0
28484,TRAIN,0,0
28485,TRAIN,0,0
28486,TRAIN,0,0
28487,TRAIN,0,0
28488,TRAIN,0,0
28489,TRAIN,0,0
28490,TRAIN,0,0
28491,TRAIN,0,0
28493,TRAIN,0,0
28495,TRAIN,0,0
28496,TRAIN,0,0
28498,TRAIN,0,0
28500,TRAIN,0,0
28502,TRAIN,0,0
28503,TRAIN,0,0
28504,TRAIN,0,0
28505,TRAIN,0,0
28506,TRAIN,0,0
28507,TRAIN,0,0
28508,TRAIN,0,0
28509,TRAIN,0,0
28510,TRAIN,0,0
28511,TRAIN,0,0
28512,TRAIN,0,0
28513,TRAIN,0,0
28514,TRAIN,0,0
28515,TRAIN,0,0
28518,TRAIN,0,0
28519,TRAIN,0,0
28522,TRAIN,0,0
28523,TRAIN,0,0
28525,TRAIN,0,0
28527,TRAIN,0,0
28528,TRAIN,0,0
28530,TRAIN,0,0
28531,TRAIN,0,0
28533,TRAIN,0,0
28536,TRAIN,0,0
28537,TRAIN,0,0
28538,TRAIN,0,0
28539,TRAIN,0,0
28541,TRAIN,0,0
28542,TRAIN,0,0
28545,TRAIN,0,0
28546,TRAIN,0,0
28547,TRAIN,0,0
28548,TRAIN,0,0
28549,TRAIN,0,0
28550,TRAIN,0,0
28551,TRAIN,0,0
28554,TRAIN,0,0
28555,TRAIN,0,0
28556,TRAIN,0,0
28558,TRAIN,0,0
28565,TRAIN,0,0
28566,TRAIN,0,0
28570,TRAIN,0,0
28574,TRAIN,0,0
28575,TRAIN,0,0
28576,TRAIN,0,0
28578,TRAIN,0,0
28579,TRAIN,0,0
28580,TRAIN,0,0
28584,TRAIN,0,0
28586,TRAIN,0,0
28587,TRAIN,0,0
28590,TRAIN,0,0
28592,TRAIN,0,0
28593,TRAIN,0,0
28597,TRAIN,0,0
28598,TRAIN,0,0
28599,TRAIN,0,0
28600,TRAIN,0,0
28601,TRAIN,0,0
28602,TRAIN,0,0
28603,TRAIN,0,0
28606,TRAIN,0,0
28608,TRAIN,0,0
28609,TRAIN,0,0
28610,TRAIN,0,0
28611,TRAIN,0,0
28612,TRAIN,0,0
28613,TRAIN,0,0
28614,TRAIN,0,0
28615,TRAIN,0,0
28616,TRAIN,0,0
28617,TRAIN,0,0
28618,TRAIN,0,0
28620,TRAIN,0,0
28621,TRAIN,0,0
28622,TRAIN,0,0
28624,TRAIN,0,0
28626,TRAIN,0,0
28627,TRAIN,0,0
28629,TRAIN,0,0
28631,TRAIN,0,0
28633,TRAIN,0,0
28635,TRAIN,0,0
28637,TRAIN,0,0
28639,TRAIN,0,0
28640,TRAIN,0,0
28642,TRAIN,0,0
28643,TRAIN,0,0
28644,TRAIN,0,0
28645,TRAIN,0,0
28648,TRAIN,0,0
28649,TRAIN,0,0
28651,TRAIN,0,0
28653,TRAIN,0,0
28654,TRAIN,0,0
28655,TRAIN,0,0
28656,TRAIN,0,0
28657,TRAIN,0,0
28658,TRAIN,0,0
28661,TRAIN,0,0
28663,TRAIN,0,0
28664,TRAIN,0,0
28666,TRAIN,0,0
28667,TRAIN,0,0
28668,TRAIN,0,0
28669,TRAIN,0,0
28672,TRAIN,0,0
28673,TRAIN,0,0
28674,TRAIN,0,0
28676,TRAIN,0,0
28677,TRAIN,0,0
28679,TRAIN,0,0
28681,TRAIN,0,0
28682,TRAIN,0,0
28683,TRAIN,0,0
28684,TRAIN,0,0
28685,TRAIN,0,0
28686,TRAIN,0,0
28688,TRAIN,0,0
28689,TRAIN,0,0
28691,TRAIN,0,0
28692,TRAIN,0,0
28695,TRAIN,0,0
28696,TRAIN,0,0
28697,TRAIN,0,0
28698,TRAIN,0,0
28701,TRAIN,0,0
28702,TRAIN,0,0
28707,TRAIN,0,0
28709,TRAIN,0,0
28711,TRAIN,0,0
28713,TRAIN,0,0
28714,TRAIN,0,0
28716,TRAIN,0,0
28717,TRAIN,0,0
28719,TRAIN,0,0
28722,TRAIN,0,0
28723,TRAIN,0,0
28724,TRAIN,0,0
28728,TRAIN,0,0
28730,TRAIN,0,0
28731,TRAIN,0,0
28732,TRAIN,0,0
28736,TRAIN,0,0
28739,TRAIN,0,0
28740,TRAIN,0,0
28741,TRAIN,0,0
28743,TRAIN,0,0
28745,TRAIN,0,0
28747,TRAIN,0,0
28748,TRAIN,0,0
28750,TRAIN,0,0
28753,TRAIN,0,0
28755,TRAIN,0,0
28756,TRAIN,0,0
28757,TRAIN,0,0
28758,TRAIN,0,0
28760,TRAIN,0,0
28761,TRAIN,0,0
28762,TRAIN,0,0
28767,TRAIN,0,0
28768,TRAIN,0,0
28770,TRAIN,0,0
28771,TRAIN,0,0
28772,TRAIN,0,0
28773,TRAIN,0,0
28774,TRAIN,0,0
28775,TRAIN,0,0
28776,TRAIN,0,0
28777,TRAIN,0,0
28778,TRAIN,0,0
28781,TRAIN,0,0
28782,TRAIN,0,0
28783,TRAIN,0,0
28784,TRAIN,0,0
28785,TRAIN,0,0
28787,TRAIN,0,0
28789,TRAIN,0,0
28791,TRAIN,0,0
28792,TRAIN,0,0
28795,TRAIN,0,0
28796,TRAIN,0,0
28797,TRAIN,0,0
28799,TRAIN,0,0
28800,TRAIN,0,0
28801,TRAIN,0,0
28803,TRAIN,0,0
28805,TRAIN,0,0
28807,TRAIN,0,0
28808,TRAIN,0,0
28810,TRAIN,0,0
28812,TRAIN,0,0
28814,TRAIN,0,0
28815,TRAIN,0,0
28816,TRAIN,0,0
28819,TRAIN,0,0
28820,TRAIN,0,0
28824,TRAIN,0,0
28827,TRAIN,0,0
28832,TRAIN,0,0
28833,TRAIN,0,0
28835,TRAIN,0,0
28836,TRAIN,0,0
28837,TRAIN,0,0
28838,TRAIN,0,0
28839,TRAIN,0,0
28841,TRAIN,0,0
28843,TRAIN,0,0
28844,TRAIN,0,0
28846,TRAIN,0,0
28847,TRAIN,0,0
28848,TRAIN,0,0
28850,TRAIN,0,0
28851,TRAIN,0,0
28852,TRAIN,0,0
28854,TRAIN,0,0
28855,TRAIN,0,0
28856,TRAIN,0,0
28858,TRAIN,0,0
28859,TRAIN,0,0
28860,TRAIN,0,0
28861,TRAIN,0,0
28863,TRAIN,0,0
28865,TRAIN,0,0
28868,TRAIN,0,0
28870,TRAIN,0,0
28871,TRAIN,0,0
28872,TRAIN,0,0
28873,TRAIN,0,0
28874,TRAIN,0,0
28875,TRAIN,0,0
28876,TRAIN,0,0
28877,TRAIN,0,0
28878,TRAIN,0,0
28879,TRAIN,0,0
28880,TRAIN,0,0
28881,TRAIN,0,0
28883,TRAIN,0,0
28884,TRAIN,0,0
28885,TRAIN,0,0
28886,TRAIN,0,0
28887,TRAIN,0,0
28890,TRAIN,0,0
28891,TRAIN,0,0
28892,TRAIN,0,0
28893,TRAIN,0,0
28895,TRAIN,0,0
28898,TRAIN,0,0
28899,TRAIN,0,0
28901,TRAIN,0,0
28902,TRAIN,0,0
28904,TRAIN,0,0
28907,TRAIN,0,0
28908,TRAIN,0,0
28909,TRAIN,0,0
28910,TRAIN,0,0
28911,TRAIN,0,0
28913,TRAIN,0,0
28914,TRAIN,0,0
28915,TRAIN,0,0
28916,TRAIN,0,0
28917,TRAIN,0,0
28918,TRAIN,0,0
28920,TRAIN,0,0
28921,TRAIN,0,0
28924,TRAIN,0,0
28926,TRAIN,0,0
28927,TRAIN,0,0
28929,TRAIN,0,0
28930,TRAIN,0,0
28932,TRAIN,0,0
28933,TRAIN,0,0
28934,TRAIN,0,0
28935,TRAIN,0,0
28936,TRAIN,0,0
28937,TRAIN,0,0
28938,TRAIN,0,0
28940,TRAIN,0,0
28941,TRAIN,0,0
28943,TRAIN,0,0
28944,TRAIN,0,0
28947,TRAIN,0,0
28950,TRAIN,0,0
28951,TRAIN,0,0
28952,TRAIN,0,0
28954,TRAIN,0,0
28956,TRAIN,0,0
28957,TRAIN,0,0
28958,TRAIN,0,0
28960,TRAIN,0,0
28961,TRAIN,0,0
28962,TRAIN,0,0
28964,TRAIN,0,0
28965,TRAIN,0,0
28966,TRAIN,0,0
28968,TRAIN,0,0
28971,TRAIN,0,0
28973,TRAIN,0,0
28977,TRAIN,0,0
28978,TRAIN,0,0
28979,TRAIN,0,0
28980,TRAIN,0,0
28981,TRAIN,0,0
28982,TRAIN,0,0
28984,TRAIN,0,0
28986,TRAIN,0,0
28987,TRAIN,0,0
28988,TRAIN,0,0
28989,TRAIN,0,0
28990,TRAIN,0,0
28991,TRAIN,0,0
28992,TRAIN,0,0
28993,TRAIN,0,0
28995,TRAIN,0,0
28997,TRAIN,0,0
28998,TRAIN,0,0
29003,TRAIN,0,0
29004,TRAIN,0,0
29005,TRAIN,0,0
29006,TRAIN,0,0
29007,TRAIN,0,0
29009,TRAIN,0,0
29010,TRAIN,0,0
29011,TRAIN,0,0
29012,TRAIN,0,0
29015,TRAIN,0,0
29017,TRAIN,0,0
29019,TRAIN,0,0
29024,TRAIN,0,0
29026,TRAIN,0,0
29027,TRAIN,0,0
29028,TRAIN,0,0
29029,TRAIN,0,0
29030,TRAIN,0,0
29031,TRAIN,0,0
29033,TRAIN,0,0
29035,TRAIN,0,0
29038,TRAIN,0,0
29039,TRAIN,0,0
29042,TRAIN,0,0
29043,TRAIN,0,0
29045,TRAIN,0,0
29046,TRAIN,0,0
29048,TRAIN,0,0
29049,TRAIN,0,0
29050,TRAIN,0,0
29052,TRAIN,0,0
29053,TRAIN,0,0
29054,TRAIN,0,0
29056,TRAIN,0,0
29057,TRAIN,0,0
29060,TRAIN,0,0
29065,TRAIN,0,0
29067,TRAIN,0,0
29068,TRAIN,0,0
29071,TRAIN,0,0
29073,TRAIN,0,0
29074,TRAIN,0,0
29075,TRAIN,0,0
29076,TRAIN,0,0
29078,TRAIN,0,0
29082,TRAIN,0,0
29083,TRAIN,0,0
29084,TRAIN,0,0
29085,TRAIN,0,0
29086,TRAIN,0,0
29089,TRAIN,0,0
29090,TRAIN,0,0
29091,TRAIN,0,0
29092,TRAIN,0,0
29093,TRAIN,0,0
29094,TRAIN,0,0
29095,TRAIN,0,0
29096,TRAIN,0,0
29097,TRAIN,0,0
29098,TRAIN,0,0
29103,TRAIN,0,0
29104,TRAIN,0,0
29106,TRAIN,0,0
29108,TRAIN,0,0
29109,TRAIN,0,0
29113,TRAIN,0,0
29115,TRAIN,0,0
29118,TRAIN,0,0
29119,TRAIN,0,0
29123,TRAIN,0,0
29126,TRAIN,0,0
29127,TRAIN,0,0
29130,TRAIN,0,0
29131,TRAIN,0,0
29134,TRAIN,0,0
29135,TRAIN,0,0
29136,TRAIN,0,0
29137,TRAIN,0,0
29138,TRAIN,0,0
29140,TRAIN,0,0
29141,TRAIN,0,0
29142,TRAIN,0,0
29143,TRAIN,0,0
29144,TRAIN,0,0
29145,TRAIN,0,0
29148,TRAIN,0,0
29150,TRAIN,0,0
29151,TRAIN,0,0
29152,TRAIN,0,0
29153,TRAIN,0,0
29155,TRAIN,0,0
29156,TRAIN,0,0
29157,TRAIN,0,0
29158,TRAIN,0,0
29159,TRAIN,0,0
29160,TRAIN,0,0
29162,TRAIN,0,0
29163,TRAIN,0,0
29164,TRAIN,0,0
29168,TRAIN,0,0
29169,TRAIN,0,0
29170,TRAIN,0,0
29171,TRAIN,0,0
29175,TRAIN,0,0
29179,TRAIN,0,0
29180,TRAIN,0,0
29181,TRAIN,0,0
29183,TRAIN,0,0
29184,TRAIN,0,0
29187,TRAIN,0,0
29188,TRAIN,0,0
29190,TRAIN,0,0
29192,TRAIN,0,0
29194,TRAIN,0,0
29195,TRAIN,0,0
29196,TRAIN,0,0
29200,TRAIN,0,0
29202,TRAIN,0,0
29204,TRAIN,0,0
29208,TRAIN,0,0
29213,TRAIN,0,0
29214,TRAIN,0,0
29218,TRAIN,0,0
29221,TRAIN,0,0
29222,TRAIN,0,0
29223,TRAIN,0,0
29225,TRAIN,0,0
29226,TRAIN,0,0
29227,TRAIN,0,0
29228,TRAIN,0,0
29229,TRAIN,0,0
29230,TRAIN,0,0
29232,TRAIN,0,0
29233,TRAIN,0,0
29234,TRAIN,0,0
29235,TRAIN,0,0
29236,TRAIN,0,0
29237,TRAIN,0,0
29238,TRAIN,0,0
29241,TRAIN,0,0
29242,TRAIN,0,0
29243,TRAIN,0,0
29244,TRAIN,0,0
29245,TRAIN,0,0
29246,TRAIN,0,0
29251,TRAIN,0,0
29252,TRAIN,0,0
29254,TRAIN,0,0
29256,TRAIN,0,0
29258,TRAIN,0,0
29259,TRAIN,0,0
29260,TRAIN,0,0
29262,TRAIN,0,0
29263,TRAIN,0,0
29264,TRAIN,0,0
29266,TRAIN,0,0
29267,TRAIN,0,0
29269,TRAIN,0,0
29270,TRAIN,0,0
29271,TRAIN,0,0
29275,TRAIN,0,0
29276,TRAIN,0,0
29277,TRAIN,0,0
29278,TRAIN,0,0
29279,TRAIN,0,0
29280,TRAIN,0,0
29281,TRAIN,0,0
29284,TRAIN,0,0
29285,TRAIN,0,0
29286,TRAIN,0,0
29287,TRAIN,0,0
29292,TRAIN,0,0
29293,TRAIN,0,0
29295,TRAIN,0,0
29296,TRAIN,0,0
29297,TRAIN,0,0
29299,TRAIN,0,0
29300,TRAIN,0,0
29303,TRAIN,0,0
29306,TRAIN,0,0
29307,TRAIN,0,0
29308,TRAIN,0,0
29310,TRAIN,0,0
29312,TRAIN,0,0
29313,TRAIN,0,0
29315,TRAIN,0,0
29316,TRAIN,0,0
29317,TRAIN,0,0
29318,TRAIN,0,0
29320,TRAIN,0,0
29321,TRAIN,0,0
29323,TRAIN,0,0
29324,TRAIN,0,0
29325,TRAIN,0,0
29328,TRAIN,0,0
29329,TRAIN,0,0
29330,TRAIN,0,0
29331,TRAIN,0,0
29332,TRAIN,0,0
29333,TRAIN,0,0
29334,TRAIN,0,0
29335,TRAIN,0,0
29337,TRAIN,0,0
29341,TRAIN,0,0
29342,TRAIN,0,0
29344,TRAIN,0,0
29345,TRAIN,0,0
29348,TRAIN,0,0
29353,TRAIN,0,0
29354,TRAIN,0,0
29355,TRAIN,0,0
29356,TRAIN,0,0
29357,TRAIN,0,0
29358,TRAIN,0,0
29359,TRAIN,0,0
29364,TRAIN,0,0
29365,TRAIN,0,0
29366,TRAIN,0,0
29368,TRAIN,0,0
29370,TRAIN,0,0
29373,TRAIN,0,0
29376,TRAIN,0,0
29377,TRAIN,0,0
29378,TRAIN,0,0
29379,TRAIN,0,0
29380,TRAIN,0,0
29381,TRAIN,0,0
29382,TRAIN,0,0
29384,TRAIN,0,0
29387,TRAIN,0,0
29389,TRAIN,0,0
29390,TRAIN,0,0
29391,TRAIN,0,0
29395,TRAIN,0,0
29396,TRAIN,0,0
29397,TRAIN,0,0
29401,TRAIN,0,0
29403,TRAIN,0,0
29407,TRAIN,0,0
29408,TRAIN,0,0
29409,TRAIN,0,0
29410,TRAIN,0,0
29413,TRAIN,0,0
29415,TRAIN,0,0
29418,TRAIN,0,0
29419,TRAIN,0,0
29420,TRAIN,0,0
29423,TRAIN,0,0
29427,TRAIN,0,0
29433,TRAIN,0,0
29434,TRAIN,0,0
29437,TRAIN,0,0
29438,TRAIN,0,0
29439,TRAIN,0,0
29442,TRAIN,0,0
29444,TRAIN,0,0
29445,TRAIN,0,0
29446,TRAIN,0,0
29447,TRAIN,0,0
29448,TRAIN,0,0
29451,TRAIN,0,0
29452,TRAIN,0,0
29453,TRAIN,0,0
29455,TRAIN,0,0
29456,TRAIN,0,0
29458,TRAIN,0,0
29459,TRAIN,0,0
29460,TRAIN,0,0
29463,TRAIN,0,0
29465,TRAIN,0,0
29468,TRAIN,0,0
29469,TRAIN,0,0
29471,TRAIN,0,0
29472,TRAIN,0,0
29473,TRAIN,0,0
29474,TRAIN,0,0
29475,TRAIN,0,0
29476,TRAIN,0,0
29477,TRAIN,0,0
29479,TRAIN,0,0
29481,TRAIN,0,0
29482,TRAIN,0,0
29483,TRAIN,0,0
29484,TRAIN,0,0
29485,TRAIN,0,0
29486,TRAIN,0,0
29488,TRAIN,0,0
29492,TRAIN,0,0
29493,TRAIN,0,0
29494,TRAIN,0,0
29496,TRAIN,0,0
29497,TRAIN,0,0
29498,TRAIN,0,0
29500,TRAIN,0,0
29502,TRAIN,0,0
29503,TRAIN,0,0
29504,TRAIN,0,0
29505,TRAIN,0,0
29508,TRAIN,0,0
29509,TRAIN,0,0
29511,TRAIN,0,0
29513,TRAIN,0,0
29515,TRAIN,0,0
29516,TRAIN,0,0
29519,TRAIN,0,0
29520,TRAIN,0,0
29521,TRAIN,0,0
29522,TRAIN,0,0
29524,TRAIN,0,0
29526,TRAIN,0,0
29527,TRAIN,0,0
29529,TRAIN,0,0
29531,TRAIN,0,0
29532,TRAIN,0,0
29534,TRAIN,0,0
29536,TRAIN,0,0
29537,TRAIN,0,0
29538,TRAIN,0,0
29539,TRAIN,0,0
29540,TRAIN,0,0
29541,TRAIN,0,0
29543,TRAIN,0,0
29545,TRAIN,0,0
29546,TRAIN,0,0
29547,TRAIN,0,0
29550,TRAIN,0,0
29551,TRAIN,0,0
29553,TRAIN,0,0
29555,TRAIN,0,0
29557,TRAIN,0,0
29561,TRAIN,0,0
29562,TRAIN,0,0
29563,TRAIN,0,0
29564,TRAIN,0,0
29568,TRAIN,0,0
29569,TRAIN,0,0
29572,TRAIN,0,0
29573,TRAIN,0,0
29576,TRAIN,0,0
29577,TRAIN,0,0
29579,TRAIN,0,0
29580,TRAIN,0,0
29583,TRAIN,0,0
29584,TRAIN,0,0
29585,TRAIN,0,0
29587,TRAIN,0,0
29589,TRAIN,0,0
29592,TRAIN,0,0
29594,TRAIN,0,0
29595,TRAIN,0,0
