d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total Cases
26088,SNNPR,Sidama,Aleta Wondo,2019-03-31,0
26089,SNNPR,Sidama,Aleta Wondo,2019-04-30,5
26090,SNNPR,Sidama,Aleta Wondo,2019-05-31,0
26091,SNNPR,Sidama,Aleta Wondo,2019-06-30,0
26116,SNNPR,Sidama,Aleta Wondo Town,2019-01-31,0
26117,SNNPR,Sidama,Aleta Wondo Town,2019-02-28,0
26118,SNNPR,Sidama,Aleta Wondo Town,2019-03-31,0
26119,SNNPR,Sidama,Aleta Wondo Town,2019-04-30,0
26120,SNNPR,Sidama,Aleta Wondo Town,2019-05-31,0
26121,SNNPR,Sidama,Aleta Wondo Town,2019-06-30,0
26131,SNNPR,Sidama,Aleta wondo HSP,2019-01-31,37
26132,SNNPR,Sidama,Aleta wondo HSP,2019-02-28,34
26133,SNNPR,Sidama,Aleta wondo HSP,2019-03-31,33
26134,SNNPR,Sidama,Aleta wondo HSP,2019-04-30,28
26135,SNNPR,Sidama,Aleta wondo HSP,2019-05-31,23
26136,SNNPR,Sidama,Aleta wondo HSP,2019-06-30,14
26161,SNNPR,Sidama,Arbegona,2019-01-31,50
26162,SNNPR,Sidama,Arbegona,2019-02-28,30
26163,SNNPR,Sidama,Arbegona,2019-03-31,27
26164,SNNPR,Sidama,Arbegona,2019-04-30,41
26165,SNNPR,Sidama,Arbegona,2019-05-31,42
26166,SNNPR,Sidama,Arbegona,2019-06-30,30
26191,SNNPR,Sidama,Aroresa,2019-01-31,35
26192,SNNPR,Sidama,Aroresa,2019-02-28,35
26193,SNNPR,Sidama,Aroresa,2019-03-31,66
26194,SNNPR,Sidama,Aroresa,2019-04-30,78
26195,SNNPR,Sidama,Aroresa,2019-05-31,39
26196,SNNPR,Sidama,Aroresa,2019-06-30,28
26221,SNNPR,Sidama,Bensa,2019-01-31,61
26222,SNNPR,Sidama,Bensa,2019-02-28,57
26223,SNNPR,Sidama,Bensa,2019-03-31,71
26224,SNNPR,Sidama,Bensa,2019-04-30,58
26225,SNNPR,Sidama,Bensa,2019-05-31,67
26226,SNNPR,Sidama,Bensa,2019-06-30,48
26266,SNNPR,Sidama,Bona Hospital,2019-01-31,4
26267,SNNPR,Sidama,Bona Hospital,2019-02-28,9
26268,SNNPR,Sidama,Bona Hospital,2019-03-31,16
26269,SNNPR,Sidama,Bona Hospital,2019-04-30,18
26270,SNNPR,Sidama,Bona Hospital,2019-05-31,9
26271,SNNPR,Sidama,Bona Hospital,2019-06-30,5
26296,SNNPR,Sidama,Bona Zuriya,2019-01-31,25
26297,SNNPR,Sidama,Bona Zuriya,2019-02-28,16
26298,SNNPR,Sidama,Bona Zuriya,2019-03-31,20
26299,SNNPR,Sidama,Bona Zuriya,2019-04-30,63
26300,SNNPR,Sidama,Bona Zuriya,2019-05-31,47
26301,SNNPR,Sidama,Bona Zuriya,2019-06-30,34
26326,SNNPR,Sidama,Boricha,2019-01-31,6
26327,SNNPR,Sidama,Boricha,2019-02-28,19
26328,SNNPR,Sidama,Boricha,2019-03-31,34
26329,SNNPR,Sidama,Boricha,2019-04-30,75
26330,SNNPR,Sidama,Boricha,2019-05-31,39
26331,SNNPR,Sidama,Boricha,2019-06-30,11
26356,SNNPR,Sidama,Bursa,2019-01-31,8
26357,SNNPR,Sidama,Bursa,2019-02-28,22
26358,SNNPR,Sidama,Bursa,2019-03-31,22
26359,SNNPR,Sidama,Bursa,2019-04-30,25
26360,SNNPR,Sidama,Bursa,2019-05-31,19
26361,SNNPR,Sidama,Bursa,2019-06-30,9
26386,SNNPR,Sidama,Chire,2019-01-31,0
26387,SNNPR,Sidama,Chire,2019-02-28,10
26388,SNNPR,Sidama,Chire,2019-03-31,16
26389,SNNPR,Sidama,Chire,2019-04-30,6
26390,SNNPR,Sidama,Chire,2019-05-31,19
26391,SNNPR,Sidama,Chire,2019-06-30,18
26416,SNNPR,Sidama,Chire HSP,2019-01-31,3
26417,SNNPR,Sidama,Chire HSP,2019-02-28,3
26418,SNNPR,Sidama,Chire HSP,2019-03-31,1
26419,SNNPR,Sidama,Chire HSP,2019-04-30,8
26420,SNNPR,Sidama,Chire HSP,2019-05-31,4
26421,SNNPR,Sidama,Chire HSP,2019-06-30,5
26446,SNNPR,Sidama,Chuko,2019-01-31,48
26447,SNNPR,Sidama,Chuko,2019-02-28,29
26448,SNNPR,Sidama,Chuko,2019-03-31,27
26449,SNNPR,Sidama,Chuko,2019-04-30,34
26450,SNNPR,Sidama,Chuko,2019-05-31,26
26451,SNNPR,Sidama,Chuko,2019-06-30,7
26461,SNNPR,Sidama,Chuko HSP,2019-01-31,9
26462,SNNPR,Sidama,Chuko HSP,2019-02-28,2
26463,SNNPR,Sidama,Chuko HSP,2019-03-31,3
26464,SNNPR,Sidama,Chuko HSP,2019-04-30,5
26465,SNNPR,Sidama,Chuko HSP,2019-05-31,6
26466,SNNPR,Sidama,Chuko HSP,2019-06-30,2
26491,SNNPR,Sidama,Dale,2019-01-31,27
26492,SNNPR,Sidama,Dale,2019-02-28,25
26493,SNNPR,Sidama,Dale,2019-03-31,22
26494,SNNPR,Sidama,Dale,2019-04-30,25
26495,SNNPR,Sidama,Dale,2019-05-31,41
26496,SNNPR,Sidama,Dale,2019-06-30,30
26521,SNNPR,Sidama,Dara,2019-01-31,27
26522,SNNPR,Sidama,Dara,2019-02-28,21
26523,SNNPR,Sidama,Dara,2019-03-31,16
26524,SNNPR,Sidama,Dara,2019-04-30,43
26525,SNNPR,Sidama,Dara,2019-05-31,35
26526,SNNPR,Sidama,Dara,2019-06-30,36
26536,SNNPR,Sidama,Daye Primary HSP,2019-01-31,0
26537,SNNPR,Sidama,Daye Primary HSP,2019-02-28,0
26538,SNNPR,Sidama,Daye Primary HSP,2019-03-31,0
26539,SNNPR,Sidama,Daye Primary HSP,2019-04-30,0
26540,SNNPR,Sidama,Daye Primary HSP,2019-05-31,0
26541,SNNPR,Sidama,Daye Primary HSP,2019-06-30,0
26551,SNNPR,Sidama,Daye taHO,2019-01-31,0
26552,SNNPR,Sidama,Daye taHO,2019-02-28,0
26553,SNNPR,Sidama,Daye taHO,2019-03-31,4
26554,SNNPR,Sidama,Daye taHO,2019-04-30,5
26555,SNNPR,Sidama,Daye taHO,2019-05-31,2
26556,SNNPR,Sidama,Daye taHO,2019-06-30,2
26566,SNNPR,Sidama,Dorebafano HSP,2019-01-31,0
26567,SNNPR,Sidama,Dorebafano HSP,2019-02-28,1
26568,SNNPR,Sidama,Dorebafano HSP,2019-03-31,8
26569,SNNPR,Sidama,Dorebafano HSP,2019-04-30,24
26570,SNNPR,Sidama,Dorebafano HSP,2019-05-31,5
26571,SNNPR,Sidama,Dorebafano HSP,2019-06-30,5
26596,SNNPR,Sidama,Gorche,2019-01-31,3
26597,SNNPR,Sidama,Gorche,2019-02-28,5
26598,SNNPR,Sidama,Gorche,2019-03-31,5
26599,SNNPR,Sidama,Gorche,2019-04-30,2
26600,SNNPR,Sidama,Gorche,2019-05-31,7
26601,SNNPR,Sidama,Gorche,2019-06-30,0
26626,SNNPR,Sidama,Hawasa Zuriya,2019-01-31,10
26627,SNNPR,Sidama,Hawasa Zuriya,2019-02-28,17
26628,SNNPR,Sidama,Hawasa Zuriya,2019-03-31,14
26629,SNNPR,Sidama,Hawasa Zuriya,2019-04-30,23
26630,SNNPR,Sidama,Hawasa Zuriya,2019-05-31,15
26631,SNNPR,Sidama,Hawasa Zuriya,2019-06-30,17
26656,SNNPR,Sidama,Hula,2019-01-31,7
26657,SNNPR,Sidama,Hula,2019-02-28,8
26658,SNNPR,Sidama,Hula,2019-03-31,9
26659,SNNPR,Sidama,Hula,2019-04-30,17
26660,SNNPR,Sidama,Hula,2019-05-31,17
26661,SNNPR,Sidama,Hula,2019-06-30,11
26686,SNNPR,Sidama,Hulla HSP,2019-01-31,2
26687,SNNPR,Sidama,Hulla HSP,2019-02-28,6
26688,SNNPR,Sidama,Hulla HSP,2019-03-31,1
26689,SNNPR,Sidama,Hulla HSP,2019-04-30,5
26690,SNNPR,Sidama,Hulla HSP,2019-05-31,1
26691,SNNPR,Sidama,Hulla HSP,2019-06-30,2
26716,SNNPR,Sidama,Kebado HSP,2019-01-31,6
26717,SNNPR,Sidama,Kebado HSP,2019-02-28,2
26718,SNNPR,Sidama,Kebado HSP,2019-03-31,12
26719,SNNPR,Sidama,Kebado HSP,2019-04-30,2
26720,SNNPR,Sidama,Kebado HSP,2019-05-31,0
26721,SNNPR,Sidama,Kebado HSP,2019-06-30,0
26746,SNNPR,Sidama,Leku Hospital,2019-01-31,8
26747,SNNPR,Sidama,Leku Hospital,2019-02-28,3
26748,SNNPR,Sidama,Leku Hospital,2019-03-31,6
26749,SNNPR,Sidama,Leku Hospital,2019-04-30,8
26750,SNNPR,Sidama,Leku Hospital,2019-05-31,4
26751,SNNPR,Sidama,Leku Hospital,2019-06-30,3
26761,SNNPR,Sidama,Leku taHO,2019-01-31,0
26762,SNNPR,Sidama,Leku taHO,2019-02-28,0
26763,SNNPR,Sidama,Leku taHO,2019-03-31,0
26764,SNNPR,Sidama,Leku taHO,2019-04-30,0
26765,SNNPR,Sidama,Leku taHO,2019-05-31,0
26766,SNNPR,Sidama,Leku taHO,2019-06-30,0
26791,SNNPR,Sidama,Loko Abaya,2019-01-31,14
26792,SNNPR,Sidama,Loko Abaya,2019-02-28,7
26793,SNNPR,Sidama,Loko Abaya,2019-03-31,6
26794,SNNPR,Sidama,Loko Abaya,2019-04-30,2
26795,SNNPR,Sidama,Loko Abaya,2019-05-31,0
26796,SNNPR,Sidama,Loko Abaya,2019-06-30,1
26821,SNNPR,Sidama,Malga,2019-01-31,10
26822,SNNPR,Sidama,Malga,2019-02-28,4
26823,SNNPR,Sidama,Malga,2019-03-31,10
26824,SNNPR,Sidama,Malga,2019-04-30,26
26825,SNNPR,Sidama,Malga,2019-05-31,23
26826,SNNPR,Sidama,Malga,2019-06-30,23
26851,SNNPR,Sidama,Shebedino,2019-01-31,19
26852,SNNPR,Sidama,Shebedino,2019-02-28,20
26853,SNNPR,Sidama,Shebedino,2019-03-31,23
26854,SNNPR,Sidama,Shebedino,2019-04-30,23
26855,SNNPR,Sidama,Shebedino,2019-05-31,23
26856,SNNPR,Sidama,Shebedino,2019-06-30,13
26881,SNNPR,Sidama,Wendo Genet,2019-01-31,10
26882,SNNPR,Sidama,Wendo Genet,2019-02-28,14
26883,SNNPR,Sidama,Wendo Genet,2019-03-31,2
26884,SNNPR,Sidama,Wendo Genet,2019-04-30,8
26885,SNNPR,Sidama,Wendo Genet,2019-05-31,5
26886,SNNPR,Sidama,Wendo Genet,2019-06-30,3
26911,SNNPR,Sidama,Wensho,2019-01-31,27
26912,SNNPR,Sidama,Wensho,2019-02-28,25
26913,SNNPR,Sidama,Wensho,2019-03-31,20
26914,SNNPR,Sidama,Wensho,2019-04-30,29
26915,SNNPR,Sidama,Wensho,2019-05-31,15
26916,SNNPR,Sidama,Wensho,2019-06-30,19
26941,SNNPR,Sidama,Yaye HSP,2019-01-31,7
26942,SNNPR,Sidama,Yaye HSP,2019-02-28,4
26943,SNNPR,Sidama,Yaye HSP,2019-03-31,15
26944,SNNPR,Sidama,Yaye HSP,2019-04-30,16
26945,SNNPR,Sidama,Yaye HSP,2019-05-31,11
26946,SNNPR,Sidama,Yaye HSP,2019-06-30,19
26956,SNNPR,Sidama,Yirba HSP,2019-01-31,2
26957,SNNPR,Sidama,Yirba HSP,2019-02-28,1
26958,SNNPR,Sidama,Yirba HSP,2019-03-31,6
26959,SNNPR,Sidama,Yirba HSP,2019-04-30,0
26960,SNNPR,Sidama,Yirba HSP,2019-05-31,7
26961,SNNPR,Sidama,Yirba HSP,2019-06-30,3
26986,SNNPR,Sidama,Yiregalem Hospital ,2019-01-31,0
26987,SNNPR,Sidama,Yiregalem Hospital ,2019-02-28,0
26988,SNNPR,Sidama,Yiregalem Hospital ,2019-03-31,0
26989,SNNPR,Sidama,Yiregalem Hospital ,2019-04-30,4
26990,SNNPR,Sidama,Yiregalem Hospital ,2019-05-31,7
26991,SNNPR,Sidama,Yiregalem Hospital ,2019-06-30,0
27016,SNNPR,Sidama,Yirgalem Town,2019-01-31,10
27017,SNNPR,Sidama,Yirgalem Town,2019-02-28,11
27018,SNNPR,Sidama,Yirgalem Town,2019-03-31,11
27019,SNNPR,Sidama,Yirgalem Town,2019-04-30,12
27020,SNNPR,Sidama,Yirgalem Town,2019-05-31,28
27021,SNNPR,Sidama,Yirgalem Town,2019-06-30,22
27046,SNNPR,Sidama,weterarsa HSP,2019-01-31,0
27047,SNNPR,Sidama,weterarsa HSP,2019-02-28,0
27048,SNNPR,Sidama,weterarsa HSP,2019-03-31,5
27049,SNNPR,Sidama,weterarsa HSP,2019-04-30,1
27050,SNNPR,Sidama,weterarsa HSP,2019-05-31,2
27051,SNNPR,Sidama,weterarsa HSP,2019-06-30,0
27076,SNNPR,Siliti,Alicho Woriro,2019-01-31,4
27077,SNNPR,Siliti,Alicho Woriro,2019-02-28,0
27078,SNNPR,Siliti,Alicho Woriro,2019-03-31,0
27079,SNNPR,Siliti,Alicho Woriro,2019-04-30,0
27080,SNNPR,Siliti,Alicho Woriro,2019-05-31,3
27081,SNNPR,Siliti,Alicho Woriro,2019-06-30,0
27106,SNNPR,Siliti,Dalocha,2019-01-31,14
27107,SNNPR,Siliti,Dalocha,2019-02-28,21
27108,SNNPR,Siliti,Dalocha,2019-03-31,26
27109,SNNPR,Siliti,Dalocha,2019-04-30,45
27110,SNNPR,Siliti,Dalocha,2019-05-31,44
27111,SNNPR,Siliti,Dalocha,2019-06-30,22
27136,SNNPR,Siliti,East Azerenet Berbere,2019-01-31,0
27137,SNNPR,Siliti,East Azerenet Berbere,2019-02-28,0
27138,SNNPR,Siliti,East Azerenet Berbere,2019-03-31,0
27139,SNNPR,Siliti,East Azerenet Berbere,2019-04-30,0
27140,SNNPR,Siliti,East Azerenet Berbere,2019-05-31,0
27141,SNNPR,Siliti,East Azerenet Berbere,2019-06-30,0
27166,SNNPR,Siliti,Hulbareg,2019-01-31,13
27167,SNNPR,Siliti,Hulbareg,2019-02-28,14
27168,SNNPR,Siliti,Hulbareg,2019-03-31,25
27169,SNNPR,Siliti,Hulbareg,2019-04-30,29
27170,SNNPR,Siliti,Hulbareg,2019-05-31,17
27171,SNNPR,Siliti,Hulbareg,2019-06-30,8
27196,SNNPR,Siliti,Lanifaro,2019-01-31,14
27197,SNNPR,Siliti,Lanifaro,2019-02-28,36
27198,SNNPR,Siliti,Lanifaro,2019-03-31,20
27199,SNNPR,Siliti,Lanifaro,2019-04-30,53
27200,SNNPR,Siliti,Lanifaro,2019-05-31,41
27201,SNNPR,Siliti,Lanifaro,2019-06-30,17
27226,SNNPR,Siliti,Sankura,2019-01-31,42
27227,SNNPR,Siliti,Sankura,2019-02-28,50
27228,SNNPR,Siliti,Sankura,2019-03-31,55
27229,SNNPR,Siliti,Sankura,2019-04-30,42
27230,SNNPR,Siliti,Sankura,2019-05-31,40
27231,SNNPR,Siliti,Sankura,2019-06-30,33
27256,SNNPR,Siliti,Silite,2019-01-31,33
27257,SNNPR,Siliti,Silite,2019-02-28,39
27258,SNNPR,Siliti,Silite,2019-03-31,79
27259,SNNPR,Siliti,Silite,2019-04-30,97
27260,SNNPR,Siliti,Silite,2019-05-31,77
27261,SNNPR,Siliti,Silite,2019-06-30,61
27286,SNNPR,Siliti,Werabie Hospital,2019-01-31,14
27287,SNNPR,Siliti,Werabie Hospital,2019-02-28,18
27288,SNNPR,Siliti,Werabie Hospital,2019-03-31,19
27289,SNNPR,Siliti,Werabie Hospital,2019-04-30,25
27290,SNNPR,Siliti,Werabie Hospital,2019-05-31,21
27291,SNNPR,Siliti,Werabie Hospital,2019-06-30,8
27316,SNNPR,Siliti,Werabie Town,2019-01-31,6
27317,SNNPR,Siliti,Werabie Town,2019-02-28,3
27318,SNNPR,Siliti,Werabie Town,2019-03-31,6
27319,SNNPR,Siliti,Werabie Town,2019-04-30,6
27320,SNNPR,Siliti,Werabie Town,2019-05-31,5
27321,SNNPR,Siliti,Werabie Town,2019-06-30,7
27346,SNNPR,Siliti,West Azernet Berbere,2019-01-31,2
27347,SNNPR,Siliti,West Azernet Berbere,2019-02-28,0
27348,SNNPR,Siliti,West Azernet Berbere,2019-03-31,0
27349,SNNPR,Siliti,West Azernet Berbere,2019-04-30,2
27350,SNNPR,Siliti,West Azernet Berbere,2019-05-31,0
27351,SNNPR,Siliti,West Azernet Berbere,2019-06-30,0
27376,SNNPR,South Omo,Bena Tsemay,2019-01-31,16
27377,SNNPR,South Omo,Bena Tsemay,2019-02-28,19
27378,SNNPR,South Omo,Bena Tsemay,2019-03-31,36
27379,SNNPR,South Omo,Bena Tsemay,2019-04-30,39
27380,SNNPR,South Omo,Bena Tsemay,2019-05-31,41
27381,SNNPR,South Omo,Bena Tsemay,2019-06-30,18
27406,SNNPR,South Omo,Dasenech,2019-01-31,36
27407,SNNPR,South Omo,Dasenech,2019-02-28,34
27408,SNNPR,South Omo,Dasenech,2019-03-31,29
27409,SNNPR,South Omo,Dasenech,2019-04-30,32
27410,SNNPR,South Omo,Dasenech,2019-05-31,18
27411,SNNPR,South Omo,Dasenech,2019-06-30,3
27436,SNNPR,South Omo,Hamer,2019-01-31,4
27437,SNNPR,South Omo,Hamer,2019-02-28,16
27438,SNNPR,South Omo,Hamer,2019-03-31,10
27439,SNNPR,South Omo,Hamer,2019-04-30,31
27440,SNNPR,South Omo,Hamer,2019-05-31,40
27441,SNNPR,South Omo,Hamer,2019-06-30,14
27466,SNNPR,South Omo,Jinka Town,2019-01-31,6
27467,SNNPR,South Omo,Jinka Town,2019-02-28,9
27468,SNNPR,South Omo,Jinka Town,2019-03-31,4
27469,SNNPR,South Omo,Jinka Town,2019-04-30,3
27470,SNNPR,South Omo,Jinka Town,2019-05-31,8
27471,SNNPR,South Omo,Jinka Town,2019-06-30,6
27496,SNNPR,South Omo,Jinka Zonal Hospital,2019-01-31,13
27497,SNNPR,South Omo,Jinka Zonal Hospital,2019-02-28,8
27498,SNNPR,South Omo,Jinka Zonal Hospital,2019-03-31,18
27499,SNNPR,South Omo,Jinka Zonal Hospital,2019-04-30,27
27500,SNNPR,South Omo,Jinka Zonal Hospital,2019-05-31,28
27501,SNNPR,South Omo,Jinka Zonal Hospital,2019-06-30,11
27526,SNNPR,South Omo,Male,2019-01-31,5
27527,SNNPR,South Omo,Male,2019-02-28,17
27528,SNNPR,South Omo,Male,2019-03-31,43
27529,SNNPR,South Omo,Male,2019-04-30,36
27530,SNNPR,South Omo,Male,2019-05-31,58
27531,SNNPR,South Omo,Male,2019-06-30,4
27556,SNNPR,South Omo,North  Ari,2019-01-31,6
27557,SNNPR,South Omo,North  Ari,2019-02-28,27
27558,SNNPR,South Omo,North  Ari,2019-03-31,29
27559,SNNPR,South Omo,North  Ari,2019-04-30,38
27560,SNNPR,South Omo,North  Ari,2019-05-31,52
27561,SNNPR,South Omo,North  Ari,2019-06-30,14
27586,SNNPR,South Omo,Nyangatom,2019-01-31,3
27587,SNNPR,South Omo,Nyangatom,2019-02-28,11
27588,SNNPR,South Omo,Nyangatom,2019-03-31,13
27589,SNNPR,South Omo,Nyangatom,2019-04-30,14
27590,SNNPR,South Omo,Nyangatom,2019-05-31,3
27591,SNNPR,South Omo,Nyangatom,2019-06-30,5
27616,SNNPR,South Omo,Selamago,2019-01-31,20
27617,SNNPR,South Omo,Selamago,2019-02-28,31
27618,SNNPR,South Omo,Selamago,2019-03-31,31
27619,SNNPR,South Omo,Selamago,2019-04-30,7
27620,SNNPR,South Omo,Selamago,2019-05-31,14
27621,SNNPR,South Omo,Selamago,2019-06-30,4
27646,SNNPR,South Omo,South Ari,2019-01-31,23
27647,SNNPR,South Omo,South Ari,2019-02-28,31
27648,SNNPR,South Omo,South Ari,2019-03-31,32
27649,SNNPR,South Omo,South Ari,2019-04-30,28
27650,SNNPR,South Omo,South Ari,2019-05-31,34
27651,SNNPR,South Omo,South Ari,2019-06-30,16
27676,SNNPR,Wolayita,Areka Town,2019-01-31,6
27677,SNNPR,Wolayita,Areka Town,2019-02-28,13
27678,SNNPR,Wolayita,Areka Town,2019-03-31,11
27679,SNNPR,Wolayita,Areka Town,2019-04-30,7
27680,SNNPR,Wolayita,Areka Town,2019-05-31,10
27681,SNNPR,Wolayita,Areka Town,2019-06-30,3
27706,SNNPR,Wolayita,Bele HSP,2019-01-31,0
27707,SNNPR,Wolayita,Bele HSP,2019-02-28,0
27708,SNNPR,Wolayita,Bele HSP,2019-03-31,1
27709,SNNPR,Wolayita,Bele HSP,2019-04-30,1
27710,SNNPR,Wolayita,Bele HSP,2019-05-31,0
27711,SNNPR,Wolayita,Bele HSP,2019-06-30,2
27736,SNNPR,Wolayita,Bittena HSp,2019-01-31,0
27737,SNNPR,Wolayita,Bittena HSp,2019-02-28,2
27738,SNNPR,Wolayita,Bittena HSp,2019-03-31,3
27739,SNNPR,Wolayita,Bittena HSp,2019-04-30,6
27740,SNNPR,Wolayita,Bittena HSp,2019-05-31,1
27741,SNNPR,Wolayita,Bittena HSp,2019-06-30,2
27766,SNNPR,Wolayita,Bodity Town,2019-01-31,1
27767,SNNPR,Wolayita,Bodity Town,2019-02-28,0
27768,SNNPR,Wolayita,Bodity Town,2019-03-31,3
27769,SNNPR,Wolayita,Bodity Town,2019-04-30,3
27770,SNNPR,Wolayita,Bodity Town,2019-05-31,1
27771,SNNPR,Wolayita,Bodity Town,2019-06-30,0
27796,SNNPR,Wolayita,Bolossa Bonibe,2019-01-31,5
27797,SNNPR,Wolayita,Bolossa Bonibe,2019-02-28,12
27798,SNNPR,Wolayita,Bolossa Bonibe,2019-03-31,9
27799,SNNPR,Wolayita,Bolossa Bonibe,2019-04-30,9
27800,SNNPR,Wolayita,Bolossa Bonibe,2019-05-31,16
27801,SNNPR,Wolayita,Bolossa Bonibe,2019-06-30,36
27826,SNNPR,Wolayita,Bolossa Sore,2019-01-31,1
27827,SNNPR,Wolayita,Bolossa Sore,2019-02-28,9
27828,SNNPR,Wolayita,Bolossa Sore,2019-03-31,5
27829,SNNPR,Wolayita,Bolossa Sore,2019-04-30,4
27830,SNNPR,Wolayita,Bolossa Sore,2019-05-31,14
27831,SNNPR,Wolayita,Bolossa Sore,2019-06-30,7
27856,SNNPR,Wolayita,Bombe HSP,2019-01-31,5
27857,SNNPR,Wolayita,Bombe HSP,2019-02-28,2
27858,SNNPR,Wolayita,Bombe HSP,2019-03-31,10
27859,SNNPR,Wolayita,Bombe HSP,2019-04-30,11
27860,SNNPR,Wolayita,Bombe HSP,2019-05-31,7
27861,SNNPR,Wolayita,Bombe HSP,2019-06-30,6
27886,SNNPR,Wolayita,Damot Gale,2019-01-31,11
27887,SNNPR,Wolayita,Damot Gale,2019-02-28,30
27888,SNNPR,Wolayita,Damot Gale,2019-03-31,19
27889,SNNPR,Wolayita,Damot Gale,2019-04-30,29
27890,SNNPR,Wolayita,Damot Gale,2019-05-31,30
27891,SNNPR,Wolayita,Damot Gale,2019-06-30,13
27916,SNNPR,Wolayita,Damot Pulasa,2019-01-31,15
27917,SNNPR,Wolayita,Damot Pulasa,2019-02-28,21
27918,SNNPR,Wolayita,Damot Pulasa,2019-03-31,20
27919,SNNPR,Wolayita,Damot Pulasa,2019-04-30,34
27920,SNNPR,Wolayita,Damot Pulasa,2019-05-31,28
27921,SNNPR,Wolayita,Damot Pulasa,2019-06-30,15
27946,SNNPR,Wolayita,Damot Sore,2019-01-31,5
27947,SNNPR,Wolayita,Damot Sore,2019-02-28,7
27948,SNNPR,Wolayita,Damot Sore,2019-03-31,3
27949,SNNPR,Wolayita,Damot Sore,2019-04-30,70
27950,SNNPR,Wolayita,Damot Sore,2019-05-31,20
27951,SNNPR,Wolayita,Damot Sore,2019-06-30,13
27976,SNNPR,Wolayita,Damot Woyide,2019-01-31,4
27977,SNNPR,Wolayita,Damot Woyide,2019-02-28,7
27978,SNNPR,Wolayita,Damot Woyide,2019-03-31,13
27979,SNNPR,Wolayita,Damot Woyide,2019-04-30,1
27980,SNNPR,Wolayita,Damot Woyide,2019-05-31,0
27981,SNNPR,Wolayita,Damot Woyide,2019-06-30,1
28006,SNNPR,Wolayita,Deguna Fanigo,2019-01-31,6
28007,SNNPR,Wolayita,Deguna Fanigo,2019-02-28,5
28008,SNNPR,Wolayita,Deguna Fanigo,2019-03-31,5
28009,SNNPR,Wolayita,Deguna Fanigo,2019-04-30,7
28010,SNNPR,Wolayita,Deguna Fanigo,2019-05-31,2
28011,SNNPR,Wolayita,Deguna Fanigo,2019-06-30,5
28036,SNNPR,Wolayita,Dubo Hospital,2019-01-31,18
28037,SNNPR,Wolayita,Dubo Hospital,2019-02-28,3
28038,SNNPR,Wolayita,Dubo Hospital,2019-03-31,2
28039,SNNPR,Wolayita,Dubo Hospital,2019-04-30,2
28040,SNNPR,Wolayita,Dubo Hospital,2019-05-31,3
28041,SNNPR,Wolayita,Dubo Hospital,2019-06-30,3
28066,SNNPR,Wolayita,Humbo,2019-01-31,5
28067,SNNPR,Wolayita,Humbo,2019-02-28,6
28068,SNNPR,Wolayita,Humbo,2019-03-31,7
28069,SNNPR,Wolayita,Humbo,2019-04-30,9
28070,SNNPR,Wolayita,Humbo,2019-05-31,6
28071,SNNPR,Wolayita,Humbo,2019-06-30,1
28096,SNNPR,Wolayita,Kindo Didaye,2019-01-31,8
28097,SNNPR,Wolayita,Kindo Didaye,2019-02-28,5
28098,SNNPR,Wolayita,Kindo Didaye,2019-03-31,10
28099,SNNPR,Wolayita,Kindo Didaye,2019-04-30,5
28100,SNNPR,Wolayita,Kindo Didaye,2019-05-31,3
28101,SNNPR,Wolayita,Kindo Didaye,2019-06-30,4
28143,SNNPR,Wolayita,Kindo Koyisha,2019-01-31,1
28144,SNNPR,Wolayita,Kindo Koyisha,2019-02-28,9
28145,SNNPR,Wolayita,Kindo Koyisha,2019-03-31,8
28146,SNNPR,Wolayita,Kindo Koyisha,2019-04-30,3
28147,SNNPR,Wolayita,Kindo Koyisha,2019-05-31,15
28148,SNNPR,Wolayita,Kindo Koyisha,2019-06-30,4
28173,SNNPR,Wolayita,Offa,2019-01-31,4
28174,SNNPR,Wolayita,Offa,2019-02-28,6
28175,SNNPR,Wolayita,Offa,2019-03-31,6
28176,SNNPR,Wolayita,Offa,2019-04-30,6
28177,SNNPR,Wolayita,Offa,2019-05-31,3
28178,SNNPR,Wolayita,Offa,2019-06-30,0
28203,SNNPR,Wolayita,Sodo Cristian  Hospital,2019-01-31,4
28204,SNNPR,Wolayita,Sodo Cristian  Hospital,2019-02-28,2
28205,SNNPR,Wolayita,Sodo Cristian  Hospital,2019-03-31,0
28206,SNNPR,Wolayita,Sodo Cristian  Hospital,2019-04-30,0
28207,SNNPR,Wolayita,Sodo Cristian  Hospital,2019-05-31,0
28208,SNNPR,Wolayita,Sodo Cristian  Hospital,2019-06-30,0
28233,SNNPR,Wolayita,Sodo Hospital,2019-01-31,7
28234,SNNPR,Wolayita,Sodo Hospital,2019-02-28,6
28235,SNNPR,Wolayita,Sodo Hospital,2019-03-31,9
28236,SNNPR,Wolayita,Sodo Hospital,2019-04-30,12
28237,SNNPR,Wolayita,Sodo Hospital,2019-05-31,9
28238,SNNPR,Wolayita,Sodo Hospital,2019-06-30,8
28263,SNNPR,Wolayita,Sodo Town,2019-01-31,1
28264,SNNPR,Wolayita,Sodo Town,2019-02-28,4
28265,SNNPR,Wolayita,Sodo Town,2019-03-31,0
28266,SNNPR,Wolayita,Sodo Town,2019-04-30,1
28267,SNNPR,Wolayita,Sodo Town,2019-05-31,9
28268,SNNPR,Wolayita,Sodo Town,2019-06-30,1
