d3mIndex,cultivar,sitename,day,canopy_height
16874,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,15,11
16875,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,16,12
16876,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,17,12
16877,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,19,13
16878,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,27,24
16879,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,29,28
16880,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,31,33
16881,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,36,55
16882,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,78,253
16883,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,80,254
16884,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,84,262
16885,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,85,258
16886,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 12,122,342
16887,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,12,11
16888,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,14,11
16889,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,15,11
16890,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,16,11
16891,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,17,11
16892,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,19,13
16893,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,27,20
16894,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,29,22
16895,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,31,25
16896,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,36,45
16897,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,78,254
16898,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,80,265
16899,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,84,280
16900,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,85,274
16901,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 13,122,362
16902,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,12,12
16903,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,14,12
16904,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,15,12
16905,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,16,12
16906,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,17,13
16907,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,19,15
16908,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,27,21
16909,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,29,26
16910,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,31,31
16911,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,36,48
16912,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,46,89
16913,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,47,94
16914,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,48,101
16915,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,51,117
16916,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,52,117
16917,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,57,145
16918,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,58,151
16919,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,73,209
16920,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,75,227
16921,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,77,234
16922,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,78,241
16923,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,80,240
16924,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,84,255
16925,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,85,266
16926,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 14,133,368
16927,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,12,12
16928,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,14,12
16929,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,15,12
16930,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,16,12
16931,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,17,12
16932,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,19,15
16933,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,27,24
16934,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,29,28
16935,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,31,34
16936,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,36,55
16937,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,46,99
16938,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,47,109
16939,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,48,115
16940,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,51,128
16941,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,52,132
16942,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,57,151
16943,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,58,155
16944,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,73,228
16945,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,75,232
16946,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,77,244
16947,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,78,241
16948,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,80,256
16949,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,84,266
16950,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,85,262
16951,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 15,133,374
16952,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,12,11
16953,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,14,11
16954,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,15,11
16955,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,16,11
16956,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,17,11
16957,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,19,13
16958,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,27,25
16959,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,29,29
16960,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,31,36
16961,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,36,58
16962,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,80,257
16963,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 2,122,343
16964,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,12,12
16965,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,14,12
16966,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,15,12
16967,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,16,12
16968,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,17,12
16969,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,19,14
16970,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,27,27
16971,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,29,32
16972,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,31,37
16973,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,36,60
16974,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,78,270
16975,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,80,274
16976,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,84,287
16977,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,85,285
16978,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 3,122,370
16979,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,12,11
16980,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,14,11
16981,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,15,11
16982,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,16,11
16983,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,17,11
16984,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,19,12
16985,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,27,23
16986,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,29,27
16987,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,31,31
16988,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,36,51
16989,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,46,110
16990,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,47,121
16991,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,48,133
16992,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,51,144
16993,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,52,150
16994,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,57,180
16995,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,58,183
16996,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,73,236
16997,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,75,250
16998,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,77,253
16999,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,78,258
17000,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,80,256
17001,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,84,272
17002,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,85,273
17003,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 4,133,382
17004,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,12,11
17005,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,14,11
17006,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,15,11
17007,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,16,11
17008,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,17,11
17009,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,19,13
17010,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,27,22
17011,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,29,27
17012,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,31,30
17013,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,36,52
17014,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,78,256
17015,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,80,269
17016,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,84,277
17017,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,85,283
17018,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 5,122,369
17019,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,12,11
17020,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,14,11
17021,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,15,11
17022,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,16,11
17023,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,17,11
17024,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,19,13
17025,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,27,23
17026,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,29,27
17027,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,31,31
17028,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,36,53
17029,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,78,254
17030,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,80,256
17031,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,84,269
17032,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,85,269
17033,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 6,122,367
17034,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,12,10
17035,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,14,10
17036,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,15,10
17037,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,16,10
17038,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,17,11
17039,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,19,13
17040,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,27,23
17041,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,29,28
17042,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,31,32
17043,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,36,54
17044,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,46,106
17045,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,47,110
17046,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,48,118
17047,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,51,130
17048,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,52,131
17049,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,57,165
17050,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,58,175
17051,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,73,247
17052,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,75,257
17053,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,77,268
17054,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,78,265
17055,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,80,276
17056,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,84,287
17057,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,85,289
17058,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 7,133,394
17059,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,12,11
17060,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,14,11
17061,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,15,11
17062,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,16,11
17063,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,17,12
17064,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,19,14
17065,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,27,24
17066,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,29,28
17067,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,31,33
17068,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,36,56
17069,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,46,114
17070,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,47,121
17071,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,48,127
17072,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,51,138
17073,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,52,147
17074,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,57,166
17075,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,58,167
17076,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,73,234
17077,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,75,245
17078,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,77,258
17079,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,78,257
17080,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,80,269
17081,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,84,277
17082,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,85,274
17083,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 8,133,374
17084,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,12,11
17085,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,14,11
17086,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,15,11
17087,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,16,12
17088,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,17,13
17089,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,19,16
17090,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,27,27
17091,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,29,34
17092,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,31,38
17093,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,36,62
17094,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,78,262
17095,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,80,274
17096,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,84,285
17097,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,85,289
17098,UNKNOWN,MAC Field Scanner Season 4 Range 2 Column 9,122,384
17099,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,12,10
17100,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,14,9
17101,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,15,9
17102,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,16,10
17103,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,17,12
17104,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,18,14
17105,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,19,16
17106,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,24,25
17107,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,27,29
17108,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,29,34
17109,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,30,35
17110,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,31,38
17111,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,36,57
17112,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,45,90
17113,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,46,99
17114,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,47,104
17115,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,48,108
17116,UNKNOWN,MAC Field Scanner Season 4 Range 20 Column 2,132,372
17117,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,12,10
17118,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,14,9
17119,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,15,9
17120,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,16,10
17121,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,17,9
17122,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,18,10
17123,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,19,10
17124,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,24,10
17125,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,27,14
17126,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,29,15
17127,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,30,16
17128,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,31,16
17129,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,36,31
17130,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,45,77
17131,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,46,94
17132,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,47,101
17133,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,48,106
17134,UNKNOWN,MAC Field Scanner Season 4 Range 21 Column 2,119,308
17135,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,12,10
17136,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,14,9
17137,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,15,9
17138,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,16,10
17139,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,17,10
17140,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,18,11
17141,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,19,11
17142,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,24,14
17143,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,27,17
17144,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,29,20
17145,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,30,21
17146,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,31,22
17147,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,78,360
17148,UNKNOWN,MAC Field Scanner Season 4 Range 22 Column 2,122,299
17149,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,12,10
17150,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,14,9
17151,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,15,10
17152,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,16,10
17153,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,17,10
17154,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,18,11
17155,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,19,11
17156,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,24,14
17157,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,27,18
17158,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,29,22
17159,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,30,24
17160,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,31,24
17161,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,36,43
17162,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,45,84
17163,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,46,90
17164,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,47,93
17165,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,48,92
17166,UNKNOWN,MAC Field Scanner Season 4 Range 23 Column 2,133,294
17167,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,12,10
17168,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,14,10
17169,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,15,10
17170,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,16,10
17171,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,17,10
17172,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,18,11
17173,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,19,11
17174,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,24,12
17175,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,27,17
17176,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,29,21
17177,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,30,23
17178,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,31,25
17179,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,77,261
17180,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,78,262
17181,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,80,267
17182,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,83,264
17183,UNKNOWN,MAC Field Scanner Season 4 Range 24 Column 2,83,264
17184,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,12,10
17185,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,14,10
17186,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,15,10
17187,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,16,10
17188,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,17,10
17189,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,18,11
17190,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,19,11
17191,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,24,13
17192,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,27,18
17193,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,29,21
17194,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,30,22
17195,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,31,22
17196,UNKNOWN,MAC Field Scanner Season 4 Range 25 Column 2,119,329
17197,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,12,11
17198,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,13,11
17199,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,14,10
17200,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,15,10
17201,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,16,11
17202,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,17,11
17203,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,18,13
17204,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,19,13
17205,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,22,16
17206,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,24,19
17207,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,26,11
17208,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,27,24
17209,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,29,30
17210,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,30,32
17211,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,31,36
17212,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,77,248
17213,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,78,246
17214,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,80,264
17215,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,83,251
17216,UNKNOWN,MAC Field Scanner Season 4 Range 26 Column 2,120,283
17217,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,12,10
17218,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,13,10
17219,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,14,9
17220,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,15,9
17221,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,16,10
17222,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,17,10
17223,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,18,11
17224,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,19,12
17225,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,22,15
17226,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,24,17
17227,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,26,20
17228,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,27,22
17229,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,29,27
17230,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,30,30
17231,UNKNOWN,MAC Field Scanner Season 4 Range 27 Column 2,31,33
