d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total Cases
29405,Somali,FAAFAN,K/Bayah  City,2019-06-30,1
29406,Somali,FAAFAN,Kabribayah,2017-01-31,214
29407,Somali,FAAFAN,Kabribayah,2017-02-28,175
29408,Somali,FAAFAN,Kabribayah,2017-03-31,177
29409,Somali,FAAFAN,Kabribayah,2017-04-30,73
29410,Somali,FAAFAN,Kabribayah,2017-05-31,46
29411,Somali,FAAFAN,Kabribayah,2017-06-30,34
29412,Somali,FAAFAN,Kabribayah,2017-07-31,49
29413,Somali,FAAFAN,Kabribayah,2017-08-31,35
29414,Somali,FAAFAN,Kabribayah,2017-09-30,264
29415,Somali,FAAFAN,Kabribayah,2017-10-31,64
29416,Somali,FAAFAN,Kabribayah,2017-11-30,96
29417,Somali,FAAFAN,Kabribayah,2017-12-31,114
29418,Somali,FAAFAN,Kabribayah,2018-01-31,41
29419,Somali,FAAFAN,Kabribayah,2018-02-28,212
29420,Somali,FAAFAN,Kabribayah,2018-03-31,119
29421,Somali,FAAFAN,Kabribayah,2018-04-30,198
29422,Somali,FAAFAN,Kabribayah,2018-05-31,89
29423,Somali,FAAFAN,Kabribayah,2018-06-30,82
29424,Somali,FAAFAN,Kabribayah,2018-07-31,144
29425,Somali,FAAFAN,Kabribayah,2018-08-31,116
29426,Somali,FAAFAN,Kabribayah,2018-09-30,65
29427,Somali,FAAFAN,Kabribayah,2018-10-31,91
29428,Somali,FAAFAN,Kabribayah,2018-11-30,30
29429,Somali,FAAFAN,Kabribayah,2018-12-31,42
29430,Somali,FAAFAN,Kabribayah,2019-01-31,38
29431,Somali,FAAFAN,Kabribayah,2019-02-28,59
29432,Somali,FAAFAN,Kabribayah,2019-03-31,55
29433,Somali,FAAFAN,Kabribayah,2019-04-30,98
29434,Somali,FAAFAN,Kabribayah,2019-05-31,59
29435,Somali,FAAFAN,Kabribayah,2019-06-30,18
29436,Somali,FAAFAN,Karamara Hospital,2017-01-31,22
29437,Somali,FAAFAN,Karamara Hospital,2017-02-28,32
29438,Somali,FAAFAN,Karamara Hospital,2017-03-31,16
29439,Somali,FAAFAN,Karamara Hospital,2017-04-30,11
29440,Somali,FAAFAN,Karamara Hospital,2017-05-31,32
29441,Somali,FAAFAN,Karamara Hospital,2017-06-30,19
29442,Somali,FAAFAN,Karamara Hospital,2017-07-31,27
29443,Somali,FAAFAN,Karamara Hospital,2017-08-31,7
29444,Somali,FAAFAN,Karamara Hospital,2017-09-30,12
29445,Somali,FAAFAN,Karamara Hospital,2017-10-31,2
29446,Somali,FAAFAN,Karamara Hospital,2017-11-30,15
29447,Somali,FAAFAN,Karamara Hospital,2017-12-31,11
29448,Somali,FAAFAN,Karamara Hospital,2018-01-31,42
29449,Somali,FAAFAN,Karamara Hospital,2018-02-28,16
29450,Somali,FAAFAN,Karamara Hospital,2018-03-31,24
29451,Somali,FAAFAN,Karamara Hospital,2018-04-30,21
29452,Somali,FAAFAN,Karamara Hospital,2018-05-31,24
29453,Somali,FAAFAN,Karamara Hospital,2018-06-30,42
29454,Somali,FAAFAN,Karamara Hospital,2018-07-31,32
29455,Somali,FAAFAN,Karamara Hospital,2018-08-31,30
29456,Somali,FAAFAN,Karamara Hospital,2018-09-30,10
29457,Somali,FAAFAN,Karamara Hospital,2018-10-31,4
29458,Somali,FAAFAN,Karamara Hospital,2018-11-30,2
29459,Somali,FAAFAN,Karamara Hospital,2018-12-31,15
29460,Somali,FAAFAN,Karamara Hospital,2019-01-31,19
29461,Somali,FAAFAN,Karamara Hospital,2019-02-28,8
29462,Somali,FAAFAN,Karamara Hospital,2019-03-31,28
29463,Somali,FAAFAN,Karamara Hospital,2019-04-30,19
29464,Somali,FAAFAN,Karamara Hospital,2019-05-31,7
29465,Somali,FAAFAN,Karamara Hospital,2019-06-30,5
29466,Somali,FAAFAN,Koran,2017-06-30,0
29467,Somali,FAAFAN,Koran,2017-07-31,0
29468,Somali,FAAFAN,Koran,2017-08-31,3
29469,Somali,FAAFAN,Koran,2017-09-30,8
29470,Somali,FAAFAN,Koran,2017-10-31,0
29471,Somali,FAAFAN,Koran,2017-11-30,1
29472,Somali,FAAFAN,Koran,2017-12-31,12
29473,Somali,FAAFAN,Koran,2018-01-31,2
29474,Somali,FAAFAN,Meles Referal HOSP,2018-06-30,1
29475,Somali,FAAFAN,Meles Referal HOSP,2018-07-31,63
29476,Somali,FAAFAN,Meles Referal HOSP,2018-08-31,85
29477,Somali,FAAFAN,Meles Referal HOSP,2018-09-30,45
29478,Somali,FAAFAN,Meles Referal HOSP,2018-10-31,6
29479,Somali,FAAFAN,Meles Referal HOSP,2018-11-30,22
29480,Somali,FAAFAN,Meles Referal HOSP,2018-12-31,11
29481,Somali,FAAFAN,Meles Referal HOSP,2019-01-31,5
29482,Somali,FAAFAN,Meles Referal HOSP,2019-02-28,18
29483,Somali,FAAFAN,Meles Referal HOSP,2019-03-31,27
29484,Somali,FAAFAN,Meles Referal HOSP,2019-04-30,35
29485,Somali,FAAFAN,Meles Referal HOSP,2019-05-31,15
29486,Somali,FAAFAN,Meles Referal HOSP,2019-06-30,4
29487,Somali,FAAFAN,N.Jigjiga,2017-04-30,18
29488,Somali,FAAFAN,N.Jigjiga,2017-05-31,16
29489,Somali,FAAFAN,N.Jigjiga,2017-06-30,0
29490,Somali,FAAFAN,N.Jigjiga,2017-07-31,0
29491,Somali,FAAFAN,N.Jigjiga,2017-08-31,10
29492,Somali,FAAFAN,N.Jigjiga,2017-09-30,8
29493,Somali,FAAFAN,N.Jigjiga,2017-10-31,0
29494,Somali,FAAFAN,N.Jigjiga,2017-11-30,1
29495,Somali,FAAFAN,N.Jigjiga,2017-12-31,17
29496,Somali,FAAFAN,N.Jigjiga,2018-01-31,11
29497,Somali,FAAFAN,N.Jigjiga,2018-02-28,13
29498,Somali,FAAFAN,N.Jigjiga,2018-03-31,0
29499,Somali,FAAFAN,N.Jigjiga,2018-04-30,0
29500,Somali,FAAFAN,N.Jigjiga,2018-05-31,0
29501,Somali,FAAFAN,N.Jigjiga,2018-06-30,0
29502,Somali,FAAFAN,N.Jigjiga,2018-07-31,12
29503,Somali,FAAFAN,N.Jigjiga,2018-08-31,16
29504,Somali,FAAFAN,N.Jigjiga,2018-09-30,6
29505,Somali,FAAFAN,N.Jigjiga,2018-10-31,0
29506,Somali,FAAFAN,N.Jigjiga,2018-11-30,8
29507,Somali,FAAFAN,N.Jigjiga,2018-12-31,33
29508,Somali,FAAFAN,N.Jigjiga,2019-01-31,41
29509,Somali,FAAFAN,N.Jigjiga,2019-02-28,43
29510,Somali,FAAFAN,N.Jigjiga,2019-03-31,43
29511,Somali,FAAFAN,N.Jigjiga,2019-04-30,63
29512,Somali,FAAFAN,N.Jigjiga,2019-05-31,56
29513,Somali,FAAFAN,N.Jigjiga,2019-06-30,14
29514,Somali,FAAFAN,S.Jigjiga,2017-02-28,7
29515,Somali,FAAFAN,S.Jigjiga,2017-03-31,25
29516,Somali,FAAFAN,S.Jigjiga,2017-04-30,29
29517,Somali,FAAFAN,S.Jigjiga,2017-05-31,19
29518,Somali,FAAFAN,S.Jigjiga,2017-06-30,5
29519,Somali,FAAFAN,S.Jigjiga,2017-07-31,31
29520,Somali,FAAFAN,S.Jigjiga,2017-08-31,44
29521,Somali,FAAFAN,S.Jigjiga,2017-09-30,36
29522,Somali,FAAFAN,S.Jigjiga,2017-10-31,32
29523,Somali,FAAFAN,S.Jigjiga,2017-11-30,26
29524,Somali,FAAFAN,S.Jigjiga,2017-12-31,34
29525,Somali,FAAFAN,S.Jigjiga,2018-01-31,44
29526,Somali,FAAFAN,S.Jigjiga,2018-02-28,47
29527,Somali,FAAFAN,S.Jigjiga,2018-03-31,43
29528,Somali,FAAFAN,S.Jigjiga,2018-04-30,19
29529,Somali,FAAFAN,S.Jigjiga,2018-05-31,22
29530,Somali,FAAFAN,S.Jigjiga,2018-06-30,31
29531,Somali,FAAFAN,S.Jigjiga,2018-07-31,13
29532,Somali,FAAFAN,S.Jigjiga,2018-08-31,0
29533,Somali,FAAFAN,S.Jigjiga,2018-09-30,11
29534,Somali,FAAFAN,S.Jigjiga,2018-10-31,17
29535,Somali,FAAFAN,S.Jigjiga,2018-11-30,21
29536,Somali,FAAFAN,S.Jigjiga,2018-12-31,46
29537,Somali,FAAFAN,S.Jigjiga,2019-01-31,72
29538,Somali,FAAFAN,S.Jigjiga,2019-02-28,72
29539,Somali,FAAFAN,S.Jigjiga,2019-03-31,57
29540,Somali,FAAFAN,S.Jigjiga,2019-04-30,68
29541,Somali,FAAFAN,S.Jigjiga,2019-05-31,36
29542,Somali,FAAFAN,S.Jigjiga,2019-06-30,0
29543,Somali,FAAFAN,Tuli Guuleed,2017-01-31,8
29544,Somali,FAAFAN,Tuli Guuleed,2017-02-28,11
29545,Somali,FAAFAN,Tuli Guuleed,2017-03-31,16
29546,Somali,FAAFAN,Tuli Guuleed,2017-04-30,11
29547,Somali,FAAFAN,Tuli Guuleed,2017-05-31,6
29548,Somali,FAAFAN,Tuli Guuleed,2017-06-30,0
29549,Somali,FAAFAN,Tuli Guuleed,2017-07-31,38
29550,Somali,FAAFAN,Tuli Guuleed,2017-08-31,13
29551,Somali,FAAFAN,Tuli Guuleed,2017-09-30,23
29552,Somali,FAAFAN,Tuli Guuleed,2017-10-31,20
29553,Somali,FAAFAN,Tuli Guuleed,2017-11-30,12
29554,Somali,FAAFAN,Tuli Guuleed,2017-12-31,121
29555,Somali,FAAFAN,Tuli Guuleed,2018-01-31,232
29556,Somali,FAAFAN,Tuli Guuleed,2018-02-28,134
29557,Somali,FAAFAN,Tuli Guuleed,2018-03-31,81
29558,Somali,FAAFAN,Tuli Guuleed,2018-04-30,89
29559,Somali,FAAFAN,Tuli Guuleed,2018-05-31,26
29560,Somali,FAAFAN,Tuli Guuleed,2018-06-30,19
29561,Somali,FAAFAN,Tuli Guuleed,2018-07-31,0
29562,Somali,FAAFAN,Tuli Guuleed,2018-08-31,0
29563,Somali,FAAFAN,Tuli Guuleed,2018-09-30,22
29564,Somali,FAAFAN,Tuli Guuleed,2018-10-31,61
29565,Somali,FAAFAN,Tuli Guuleed,2018-11-30,65
29566,Somali,FAAFAN,Tuli Guuleed,2018-12-31,95
29567,Somali,FAAFAN,Tuli Guuleed,2019-01-31,68
29568,Somali,FAAFAN,Tuli Guuleed,2019-02-28,75
29569,Somali,FAAFAN,Tuli Guuleed,2019-03-31,73
29570,Somali,FAAFAN,Tuli Guuleed,2019-04-30,62
29571,Somali,FAAFAN,Tuli Guuleed,2019-05-31,57
29572,Somali,FAAFAN,Tuli Guuleed,2019-06-30,12
29573,Somali,FAAFAN,Wajale  City,2017-04-30,21
29574,Somali,FAAFAN,Wajale  City,2017-05-31,49
29575,Somali,FAAFAN,Wajale  City,2017-06-30,16
29576,Somali,FAAFAN,Wajale  City,2017-07-31,32
29577,Somali,FAAFAN,Wajale  City,2017-08-31,23
29578,Somali,FAAFAN,Wajale  City,2017-09-30,31
29579,Somali,FAAFAN,Wajale  City,2017-10-31,10
29580,Somali,FAAFAN,Wajale  City,2017-11-30,2
29581,Somali,FAAFAN,Wajale  City,2017-12-31,19
29582,Somali,FAAFAN,Wajale  City,2018-01-31,14
29583,Somali,FAAFAN,Wajale  City,2018-02-28,0
29584,Somali,FAAFAN,Wajale  City,2018-03-31,3
29585,Somali,FAAFAN,Wajale  City,2018-04-30,0
29586,Somali,FAAFAN,Wajale  City,2018-05-31,2
29587,Somali,FAAFAN,Wajale  City,2018-06-30,2
29588,Somali,FAAFAN,Wajale  City,2018-07-31,5
29589,Somali,FAAFAN,Wajale  City,2018-08-31,3
29590,Somali,FAAFAN,Wajale  City,2018-09-30,4
29591,Somali,FAAFAN,Wajale  City,2018-10-31,0
29592,Somali,FAAFAN,Wajale  City,2018-11-30,6
29593,Somali,FAAFAN,Wajale  City,2018-12-31,2
29594,Somali,FAAFAN,Wajale  City,2019-01-31,0
29595,Somali,FAAFAN,Wajale  City,2019-02-28,0
29596,Somali,FAAFAN,Wajale  City,2019-03-31,0
29597,Somali,FAAFAN,Wajale  City,2019-04-30,6
29598,Somali,FAAFAN,Wajale  City,2019-05-31,2
29599,Somali,FAAFAN,Wajale  City,2019-06-30,0
29600,Somali,FAAFAN,Yawale,2017-01-31,23
29601,Somali,FAAFAN,Yawale,2017-02-28,12
29602,Somali,FAAFAN,Yawale,2017-03-31,34
29603,Somali,FAAFAN,Yawale,2017-04-30,25
29604,Somali,FAAFAN,Yawale,2017-05-31,19
29605,Somali,FAAFAN,Yawale,2017-06-30,17
29606,Somali,Fik,Berano,2017-04-30,8
29607,Somali,Fik,Berano,2017-05-31,33
29608,Somali,Fik,Berano,2017-06-30,24
29609,Somali,Fik,Cayuun,2017-06-30,0
29610,Somali,Fik,Cayuun,2017-07-31,0
29611,Somali,Fik,Cayuun,2017-08-31,0
29612,Somali,Fik,Cayuun,2017-09-30,5
29613,Somali,Fik,Cayuun,2017-10-31,0
29614,Somali,Fik,Cayuun,2017-11-30,0
29615,Somali,Fik,Cayuun,2017-12-31,1
29616,Somali,Fik,Cayuun,2018-01-31,2
29617,Somali,Fik,Cayuun,2018-02-28,15
29618,Somali,Fik,Cayuun,2018-03-31,5
29619,Somali,Fik,Cayuun,2018-04-30,6
29620,Somali,Fik,Cayuun,2018-05-31,0
29621,Somali,Fik,Cayuun,2018-06-30,3
29622,Somali,Fik,Cayuun,2018-07-31,0
29623,Somali,Fik,Cayuun,2018-08-31,0
29624,Somali,Fik,Cayuun,2018-09-30,0
29625,Somali,Fik,Cayuun,2018-10-31,4
29626,Somali,Fik,Cayuun,2018-11-30,0
29627,Somali,Fik,Cayuun,2018-12-31,6
29628,Somali,Fik,Cayuun,2019-01-31,10
29629,Somali,Fik,Cayuun,2019-02-28,1
29630,Somali,Fik,Cayuun,2019-03-31,2
29631,Somali,Fik,Cayuun,2019-04-30,9
29632,Somali,Fik,Cayuun,2019-05-31,0
29633,Somali,Fik,Cayuun,2019-06-30,0
29634,Somali,Fik,Dhuhun,2017-06-30,0
29635,Somali,Fik,Dhuhun,2017-07-31,45
29636,Somali,Fik,Dhuhun,2017-08-31,27
29637,Somali,Fik,Dhuhun,2017-09-30,22
29638,Somali,Fik,Dhuhun,2017-10-31,0
29639,Somali,Fik,Dhuhun,2017-11-30,21
29640,Somali,Fik,Dhuhun,2017-12-31,20
29641,Somali,Fik,Dhuhun,2018-01-31,51
29642,Somali,Fik,Dhuhun,2018-02-28,31
29643,Somali,Fik,Dhuhun,2018-03-31,68
29644,Somali,Fik,Dhuhun,2018-04-30,30
29645,Somali,Fik,Dhuhun,2018-05-31,36
29646,Somali,Fik,Dhuhun,2018-06-30,38
29647,Somali,Fik,Dhuhun,2018-07-31,77
29648,Somali,Fik,Dhuhun,2018-08-31,35
29649,Somali,Fik,Dhuhun,2018-09-30,31
29650,Somali,Fik,Dhuhun,2018-10-31,41
29651,Somali,Fik,Dhuhun,2018-11-30,31
29652,Somali,Fik,Dhuhun,2018-12-31,53
29653,Somali,Fik,Dhuhun,2019-01-31,36
29654,Somali,Fik,Dhuhun,2019-02-28,39
29655,Somali,Fik,Dhuhun,2019-03-31,40
29656,Somali,Fik,Dhuhun,2019-04-30,22
29657,Somali,Fik,Dhuhun,2019-05-31,25
29658,Somali,Fik,Dhuhun,2019-06-30,0
29659,Somali,Fik,Duhun,2017-04-30,31
29660,Somali,Fik,Duhun,2017-05-31,12
29661,Somali,Fik,Elwayn,2017-06-30,0
29662,Somali,Fik,Elwayn,2017-07-31,8
29663,Somali,Fik,Elwayn,2017-08-31,0
29664,Somali,Fik,Elwayn,2017-09-30,0
29665,Somali,Fik,Elwayn,2017-10-31,0
29666,Somali,Fik,Elwayn,2017-11-30,4
29667,Somali,Fik,Elwayn,2017-12-31,0
29668,Somali,Fik,Elwayn,2018-01-31,24
29669,Somali,Fik,Elwayn,2018-02-28,53
29670,Somali,Fik,Elwayn,2018-03-31,46
29671,Somali,Fik,Elwayn,2018-04-30,36
29672,Somali,Fik,Elwayn,2018-05-31,35
29673,Somali,Fik,Elwayn,2018-06-30,34
29674,Somali,Fik,Elwayn,2018-07-31,0
29675,Somali,Fik,Elwayn,2018-08-31,0
29676,Somali,Fik,Elwayn,2018-09-30,0
29677,Somali,Fik,Elwayn,2018-10-31,2
29678,Somali,Fik,Elwayn,2018-11-30,3
29679,Somali,Fik,Elwayn,2018-12-31,0
29680,Somali,Fik,Elwayn,2019-01-31,22
29681,Somali,Fik,Elwayn,2019-02-28,28
29682,Somali,Fik,Elwayn,2019-03-31,6
29683,Somali,Fik,Elwayn,2019-04-30,21
29684,Somali,Fik,Elwayn,2019-05-31,14
29685,Somali,Fik,Elwayn,2019-06-30,5
29686,Somali,Fik,Fiiq,2017-04-30,6
29687,Somali,Fik,Fiiq,2017-05-31,45
29688,Somali,Fik,Fiiq,2017-06-30,10
29689,Somali,Fik,Fik Hospital,2017-04-30,24
29690,Somali,Fik,Fik Hospital,2017-05-31,31
29691,Somali,Fik,Fik Hospital,2017-06-30,26
29692,Somali,Fik,Garbo,2017-04-30,32
29693,Somali,Fik,Garbo,2017-05-31,54
29694,Somali,Fik,Garbo,2017-06-30,56
29695,Somali,Fik,Garbo,2017-07-31,56
29696,Somali,Fik,Garbo,2017-08-31,33
29697,Somali,Fik,Garbo,2017-09-30,24
29698,Somali,Fik,Garbo,2017-10-31,6
29699,Somali,Fik,Garbo,2017-11-30,29
29700,Somali,Fik,Garbo,2017-12-31,23
29701,Somali,Fik,Garbo,2018-01-31,175
29702,Somali,Fik,Garbo,2018-02-28,92
29703,Somali,Fik,Garbo,2018-03-31,6
29704,Somali,Fik,Garbo,2018-04-30,0
29705,Somali,Fik,Garbo,2018-05-31,0
29706,Somali,Fik,Garbo,2018-06-30,0
29707,Somali,Fik,Garbo,2018-07-31,0
29708,Somali,Fik,Garbo,2018-08-31,14
29709,Somali,Fik,Garbo,2018-09-30,0
29710,Somali,Fik,Garbo,2018-10-31,14
29711,Somali,Fik,Garbo,2018-11-30,7
29712,Somali,Fik,Garbo,2018-12-31,34
29713,Somali,Fik,Garbo,2019-01-31,0
29714,Somali,Fik,Garbo,2019-02-28,27
29715,Somali,Fik,Garbo,2019-03-31,37
29716,Somali,Fik,Garbo,2019-04-30,39
29717,Somali,Fik,Garbo,2019-05-31,20
29718,Somali,Fik,Garbo,2019-06-30,6
29719,Somali,Fik,Hamaro,2017-04-30,18
29720,Somali,Fik,Hamaro,2017-05-31,14
29721,Somali,Fik,Hamaro,2017-06-30,9
29722,Somali,Fik,Horoshagah,2017-06-30,0
29723,Somali,Fik,Horoshagah,2017-07-31,3
29724,Somali,Fik,Horoshagah,2017-08-31,6
29725,Somali,Fik,Horoshagah,2017-09-30,1
29726,Somali,Fik,Horoshagah,2017-10-31,0
29727,Somali,Fik,Horoshagah,2017-11-30,0
29728,Somali,Fik,Horoshagah,2017-12-31,4
29729,Somali,Fik,Horoshagah,2018-01-31,0
29730,Somali,Fik,Horoshagah,2018-02-28,0
29731,Somali,Fik,Horoshagah,2018-03-31,0
29732,Somali,Fik,Horoshagah,2018-04-30,0
29733,Somali,Fik,Horoshagah,2018-05-31,0
29734,Somali,Fik,Horoshagah,2018-06-30,11
29735,Somali,Fik,Horoshagah,2018-07-31,0
29736,Somali,Fik,Horoshagah,2018-08-31,0
29737,Somali,Fik,Horoshagah,2018-09-30,0
29738,Somali,Fik,Horoshagah,2018-10-31,0
29739,Somali,Fik,Horoshagah,2018-11-30,7
29740,Somali,Fik,Horoshagah,2018-12-31,7
29741,Somali,Fik,Horoshagah,2019-01-31,12
29742,Somali,Fik,Horoshagah,2019-02-28,11
29743,Somali,Fik,Horoshagah,2019-03-31,6
29744,Somali,Fik,Horoshagah,2019-04-30,16
29745,Somali,Fik,Horoshagah,2019-05-31,14
29746,Somali,Fik,Horoshagah,2019-06-30,2
29747,Somali,Fik,Kubbi,2017-04-30,28
29748,Somali,Fik,Kubbi,2017-05-31,18
29749,Somali,Fik,Kubbi,2017-06-30,14
29750,Somali,Fik,Legahida,2017-04-30,18
29751,Somali,Fik,Legahida,2017-05-31,1
29752,Somali,Fik,Mayamuluqo,2017-05-31,6
29753,Somali,Fik,Mayamuluqo,2017-06-30,22
29754,Somali,Fik,Sagag,2017-04-30,37
29755,Somali,Fik,Sagag,2017-05-31,12
29756,Somali,Fik,Sagag,2017-06-30,3
29757,Somali,Fik,Sagag,2017-07-31,28
29758,Somali,Fik,Sagag,2017-08-31,21
29759,Somali,Fik,Sagag,2017-09-30,17
29760,Somali,Fik,Sagag,2017-10-31,21
29761,Somali,Fik,Sagag,2017-11-30,38
29762,Somali,Fik,Sagag,2017-12-31,23
29763,Somali,Fik,Sagag,2018-01-31,2
29764,Somali,Fik,Sagag,2018-02-28,3
29765,Somali,Fik,Sagag,2018-03-31,48
29766,Somali,Fik,Sagag,2018-04-30,0
29767,Somali,Fik,Sagag,2018-05-31,21
29768,Somali,Fik,Sagag,2018-06-30,0
29769,Somali,Fik,Sagag,2018-07-31,0
29770,Somali,Fik,Sagag,2018-08-31,0
29771,Somali,Fik,Sagag,2018-09-30,0
29772,Somali,Fik,Sagag,2018-10-31,2
29773,Somali,Fik,Sagag,2018-11-30,0
29774,Somali,Fik,Sagag,2018-12-31,21
29775,Somali,Fik,Sagag,2019-01-31,23
29776,Somali,Fik,Sagag,2019-02-28,18
29777,Somali,Fik,Sagag,2019-03-31,15
29778,Somali,Fik,Sagag,2019-04-30,17
29779,Somali,Fik,Sagag,2019-05-31,16
29780,Somali,Fik,Sagag,2019-06-30,0
29781,Somali,Fik,Salahad,2017-04-30,23
29782,Somali,Fik,Salahad,2017-05-31,26
29783,Somali,Fik,Salahad,2017-06-30,6
29784,Somali,Fik,Xaraarey,2017-06-30,0
29785,Somali,Fik,Xaraarey,2017-07-31,0
29786,Somali,Fik,Xaraarey,2017-08-31,0
29787,Somali,Fik,Xaraarey,2017-09-30,0
29788,Somali,Fik,Xaraarey,2017-10-31,0
29789,Somali,Fik,Xaraarey,2017-11-30,0
29790,Somali,Fik,Xaraarey,2017-12-31,0
29791,Somali,Fik,Xaraarey,2018-01-31,2
29792,Somali,Fik,Xaraarey,2018-02-28,0
29793,Somali,Fik,Xaraarey,2018-03-31,4
29794,Somali,Fik,Xaraarey,2018-04-30,5
29795,Somali,Fik,Xaraarey,2018-05-31,0
29796,Somali,Fik,Xaraarey,2018-06-30,8
29797,Somali,Fik,Xaraarey,2018-07-31,24
29798,Somali,Fik,Xaraarey,2018-08-31,24
29799,Somali,Fik,Xaraarey,2018-09-30,26
29800,Somali,Fik,Xaraarey,2018-10-31,0
29801,Somali,Fik,Xaraarey,2018-11-30,4
29802,Somali,Fik,Xaraarey,2018-12-31,31
29803,Somali,Fik,Xaraarey,2019-01-31,0
29804,Somali,Fik,Xaraarey,2019-02-28,22
29805,Somali,Fik,Xaraarey,2019-03-31,8
29806,Somali,Fik,Xaraarey,2019-04-30,0
29807,Somali,Fik,Xaraarey,2019-05-31,1
29808,Somali,Fik,Xaraarey,2019-06-30,0
29809,Somali,Jarar,Ararso,2017-01-31,28
29810,Somali,Jarar,Ararso,2017-02-28,39
29811,Somali,Jarar,Ararso,2017-03-31,32
29812,Somali,Jarar,Ararso,2017-04-30,19
29813,Somali,Jarar,Ararso,2017-05-31,22
29814,Somali,Jarar,Ararso,2017-06-30,33
29815,Somali,Jarar,Ararso,2017-07-31,34
29816,Somali,Jarar,Ararso,2017-08-31,43
29817,Somali,Jarar,Ararso,2017-09-30,46
29818,Somali,Jarar,Ararso,2017-10-31,22
29819,Somali,Jarar,Ararso,2017-11-30,37
29820,Somali,Jarar,Ararso,2017-12-31,126
29821,Somali,Jarar,Ararso,2018-01-31,82
29822,Somali,Jarar,Ararso,2018-02-28,71
29823,Somali,Jarar,Ararso,2018-03-31,17
29824,Somali,Jarar,Ararso,2018-04-30,31
29825,Somali,Jarar,Ararso,2018-05-31,27
29826,Somali,Jarar,Ararso,2018-06-30,36
29827,Somali,Jarar,Ararso,2018-07-31,65
29828,Somali,Jarar,Ararso,2018-08-31,78
29829,Somali,Jarar,Ararso,2018-09-30,32
29830,Somali,Jarar,Ararso,2018-10-31,18
29831,Somali,Jarar,Ararso,2018-11-30,17
29832,Somali,Jarar,Ararso,2018-12-31,34
29833,Somali,Jarar,Ararso,2019-01-31,63
29834,Somali,Jarar,Ararso,2019-02-28,42
29835,Somali,Jarar,Ararso,2019-03-31,0
29836,Somali,Jarar,Ararso,2019-04-30,0
29837,Somali,Jarar,Ararso,2019-05-31,11
29838,Somali,Jarar,Ararso,2019-06-30,4
29839,Somali,Jarar,Aware,2017-01-31,1
29840,Somali,Jarar,Aware,2017-02-28,9
29841,Somali,Jarar,Aware,2017-03-31,11
29842,Somali,Jarar,Aware,2017-04-30,22
29843,Somali,Jarar,Aware,2017-05-31,53
29844,Somali,Jarar,Aware,2017-06-30,45
29845,Somali,Jarar,Aware,2017-07-31,33
29846,Somali,Jarar,Aware,2017-08-31,6
29847,Somali,Jarar,Aware,2017-09-30,24
29848,Somali,Jarar,Aware,2017-10-31,28
29849,Somali,Jarar,Aware,2017-11-30,23
29850,Somali,Jarar,Aware,2017-12-31,16
29851,Somali,Jarar,Aware,2018-01-31,19
29852,Somali,Jarar,Aware,2018-02-28,19
29853,Somali,Jarar,Aware,2018-03-31,25
29854,Somali,Jarar,Aware,2018-04-30,19
29855,Somali,Jarar,Aware,2018-05-31,10
29856,Somali,Jarar,Aware,2018-06-30,41
29857,Somali,Jarar,Aware,2018-07-31,16
29858,Somali,Jarar,Aware,2018-08-31,17
29859,Somali,Jarar,Aware,2018-09-30,4
29860,Somali,Jarar,Aware,2018-10-31,13
29861,Somali,Jarar,Aware,2018-11-30,2
29862,Somali,Jarar,Aware,2018-12-31,6
29863,Somali,Jarar,Aware,2019-01-31,15
29864,Somali,Jarar,Aware,2019-02-28,6
29865,Somali,Jarar,Aware,2019-03-31,23
29866,Somali,Jarar,Aware,2019-04-30,20
29867,Somali,Jarar,Aware,2019-05-31,9
29868,Somali,Jarar,Aware,2019-06-30,2
29869,Somali,Jarar,Bilcilbur,2017-04-30,9
29870,Somali,Jarar,Bilcilbur,2017-05-31,27
29871,Somali,Jarar,Bilcilbur,2017-06-30,0
29872,Somali,Jarar,Bilcilbur,2017-07-31,9
29873,Somali,Jarar,Bilcilbur,2017-08-31,0
29874,Somali,Jarar,Bilcilbur,2017-09-30,21
29875,Somali,Jarar,Bilcilbur,2017-10-31,3
29876,Somali,Jarar,Bilcilbur,2017-11-30,13
29877,Somali,Jarar,Bilcilbur,2017-12-31,8
29878,Somali,Jarar,Bilcilbur,2018-01-31,15
29879,Somali,Jarar,Bilcilbur,2018-02-28,58
29880,Somali,Jarar,Bilcilbur,2018-03-31,147
29881,Somali,Jarar,Bilcilbur,2018-04-30,37
29882,Somali,Jarar,Bilcilbur,2018-05-31,52
29883,Somali,Jarar,Bilcilbur,2018-06-30,54
29884,Somali,Jarar,Bilcilbur,2018-07-31,47
29885,Somali,Jarar,Bilcilbur,2018-08-31,40
29886,Somali,Jarar,Bilcilbur,2018-09-30,20
29887,Somali,Jarar,Bilcilbur,2018-10-31,30
29888,Somali,Jarar,Bilcilbur,2018-11-30,13
29889,Somali,Jarar,Bilcilbur,2018-12-31,18
29890,Somali,Jarar,Bilcilbur,2019-01-31,14
29891,Somali,Jarar,Bilcilbur,2019-02-28,14
29892,Somali,Jarar,Bilcilbur,2019-03-31,17
29893,Somali,Jarar,Bilcilbur,2019-04-30,27
29894,Somali,Jarar,Bilcilbur,2019-05-31,14
29895,Somali,Jarar,Bilcilbur,2019-06-30,4
29896,Somali,Jarar,Birkod,2017-01-31,29
