d3mIndex,cultivar,sitename,day,canopy_height
12835,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,30,30
12836,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,31,33
12837,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,36,48
12838,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,46,93
12839,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,47,108
12840,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,48,114
12841,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,51,140
12842,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,52,148
12843,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,57,182
12844,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,58,188
12845,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,73,267
12846,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,75,278
12847,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,77,285
12848,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,78,292
12849,PI585961,MAC Field Scanner Season 4 Range 9 Column 14,80,296
12851,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,12,12
12852,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,14,12
12853,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,15,12
12854,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,16,12
12855,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,17,12
12856,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,19,13
12857,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,27,18
12858,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,29,20
12859,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,30,22
12860,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,31,25
12861,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,36,43
12862,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,46,109
12863,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,47,122
12864,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,48,125
12865,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,51,141
12866,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,52,154
12867,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,57,192
12868,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,58,202
12869,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,73,265
12870,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,75,275
12871,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,77,294
12872,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,78,299
12873,PI586435,MAC Field Scanner Season 4 Range 10 Column 15,80,306
12875,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,12,9
12876,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,13,9
12877,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,14,9
12878,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,16,9
12879,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,17,9
12880,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,18,11
12881,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,19,11
12882,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,22,13
12883,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,24,12
12884,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,26,15
12885,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,27,16
12886,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,30,21
12887,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,31,22
12888,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,35,37
12889,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,77,255
12890,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,78,265
12891,PI586435,MAC Field Scanner Season 4 Range 51 Column 7,80,270
12893,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,12,10
12894,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,13,10
12895,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,14,10
12896,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,16,10
12897,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,17,10
12898,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,18,12
12899,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,19,12
12900,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,22,15
12901,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,24,13
12902,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,26,18
12903,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,27,19
12904,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,30,25
12905,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,31,28
12906,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,35,48
12907,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,77,290
12908,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,78,296
12909,PI586435,MAC Field Scanner Season 4 Range 51 Column 8,80,294
12911,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,12,11
12912,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,14,11
12913,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,15,10
12914,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,16,11
12915,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,17,11
12916,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,18,11
12917,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,19,12
12918,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,27,14
12919,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,29,15
12920,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,30,16
12921,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,31,17
12922,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,36,32
12923,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,46,74
12924,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,47,80
12925,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,48,85
12926,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,51,105
12927,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,52,113
12928,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,57,148
12929,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,58,157
12930,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,73,236
12931,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,75,244
12932,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,77,252
12933,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,78,251
12934,PI586443,MAC Field Scanner Season 4 Range 13 Column 10,80,261
12936,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,12,13
12937,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,14,12
12938,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,15,12
12939,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,16,13
12940,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,17,13
12941,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,18,13
12942,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,19,14
12943,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,27,18
12944,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,29,20
12945,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,30,22
12946,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,31,24
12947,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,36,37
12948,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,46,78
12949,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,47,86
12950,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,48,93
12951,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,51,112
12952,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,52,120
12953,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,57,149
12954,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,58,154
12955,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,73,230
12956,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,75,240
12957,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,77,245
12958,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,78,249
12959,PI586443,MAC Field Scanner Season 4 Range 13 Column 9,80,255
12961,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,12,9
12962,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,13,9
12963,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,14,9
12964,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,15,9
12965,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,16,9
12966,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,17,10
12967,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,18,11
12968,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,19,12
12969,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,22,14
12970,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,24,14
12971,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,26,17
12972,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,27,19
12973,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,29,24
12974,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,30,26
12975,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,31,27
12976,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,77,280
12977,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,78,254
12978,PI586443,MAC Field Scanner Season 4 Range 28 Column 7,80,280
12980,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,12,12
12981,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,13,11
12982,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,14,11
12983,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,15,11
12984,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,16,11
12985,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,17,12
12986,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,18,13
12987,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,19,13
12988,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,22,15
12989,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,24,15
12990,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,26,18
12991,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,27,19
12992,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,29,21
12993,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,30,25
12994,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,31,27
12995,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,77,271
12996,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,78,259
12997,PI586443,MAC Field Scanner Season 4 Range 28 Column 8,80,276
12999,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,12,10
13000,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,13,10
13001,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,14,10
13002,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,15,10
13003,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,16,10
13004,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,17,10
13005,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,18,11
13006,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,19,11
13007,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,22,12
13008,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,24,13
13009,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,26,17
13010,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,27,19
13011,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,29,20
13012,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,30,25
13013,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,31,25
13014,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,77,241
13015,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,78,238
13016,PI586541,MAC Field Scanner Season 4 Range 28 Column 10,80,254
13018,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,12,12
13019,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,13,12
13020,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,14,11
13021,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,15,11
13022,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,16,12
13023,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,17,12
13024,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,18,13
13025,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,19,13
13026,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,22,14
13027,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,24,15
13028,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,26,17
13029,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,27,18
13030,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,29,19
13031,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,30,23
13032,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,31,23
13033,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,36,40
13034,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,45,72
13035,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,46,74
13036,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,47,82
13037,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,48,83
13038,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,50,94
13039,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,51,98
13040,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,52,103
13041,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,57,132
13042,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,73,204
13043,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,75,215
13044,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,77,226
13045,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,78,228
13046,PI586541,MAC Field Scanner Season 4 Range 28 Column 9,80,236
13048,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,12,12
13049,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,14,11
13050,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,15,11
13051,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,16,12
13052,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,17,12
13053,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,18,14
13054,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,19,15
13055,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,24,18
13056,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,27,25
13057,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,29,30
13058,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,30,32
13059,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,31,34
13060,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,36,52
13061,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,45,86
13062,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,46,86
13063,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,47,92
13064,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,48,96
13065,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,50,108
13066,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,51,111
13067,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,52,116
13068,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,57,142
13069,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,58,144
13070,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,59,152
13071,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,61,152
13072,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,62,161
13073,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,63,164
13074,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,66,164
13075,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,67,173
13076,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,68,191
13077,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,69,186
13078,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,70,186
13079,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,71,182
13080,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,72,192
13081,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,73,200
13082,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,75,198
13083,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,77,208
13084,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,78,211
13085,PI593916,MAC Field Scanner Season 4 Range 20 Column 9,80,218
13087,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,12,10
13088,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,13,9
13089,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,14,10
13090,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,16,10
13091,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,17,10
13092,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,18,11
13093,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,19,11
13094,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,22,13
13095,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,24,15
13096,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,26,19
13097,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,27,21
13098,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,30,28
13099,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,31,30
13100,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,35,47
13101,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,77,263
13102,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,78,266
13103,PI593916,MAC Field Scanner Season 4 Range 50 Column 15,80,272
13105,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,12,10
13106,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,13,10
13107,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,14,11
13108,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,15,10
13109,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,16,11
13110,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,17,11
13111,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,18,12
13112,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,19,13
13113,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,22,15
13114,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,24,15
13115,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,26,20
13116,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,27,21
13117,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,30,27
13118,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,31,29
13119,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,36,50
13120,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,44,82
13121,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,45,89
13122,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,46,98
13123,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,47,107
13124,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,48,111
13125,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,50,129
13126,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,51,139
13127,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,52,146
13128,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,57,177
13129,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,73,262
13130,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,74,263
13131,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,75,276
13132,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,76,281
13133,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,77,279
13134,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,78,289
13135,PI619807,MAC Field Scanner Season 4 Range 43 Column 11,80,291
13137,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,12,10
13138,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,13,10
13139,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,14,10
13140,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,15,10
13141,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,16,10
13142,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,17,10
13143,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,18,12
13144,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,19,12
13145,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,22,13
13146,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,24,13
13147,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,26,15
13148,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,27,17
13149,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,30,21
13150,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,31,22
13151,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,77,274
13152,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,78,283
13153,PI619807,MAC Field Scanner Season 4 Range 43 Column 12,80,289
13155,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,12,10
13156,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,13,10
13157,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,14,10
13158,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,15,9
13159,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,16,10
13160,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,17,11
13161,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,18,13
13162,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,19,14
13163,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,22,16
13164,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,24,16
13165,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,26,21
13166,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,27,22
13167,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,30,27
13168,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,31,29
13169,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,35,45
13170,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,77,274
13171,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,78,277
13172,PI620157,MAC Field Scanner Season 4 Range 48 Column 3,80,283
13174,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,12,10
13175,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,13,10
13176,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,14,10
13177,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,15,9
13178,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,16,10
13179,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,17,10
13180,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,18,11
13181,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,19,12
13182,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,22,15
13183,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,24,16
13184,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,26,18
13185,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,27,19
13186,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,30,25
13187,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,31,27
13188,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,35,40
13189,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,77,269
13190,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,78,275
13191,PI620157,MAC Field Scanner Season 4 Range 48 Column 4,80,281
13193,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,12,9
13194,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,14,9
13195,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,15,9
13196,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,16,9
13197,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,17,9
13198,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,18,10
13199,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,19,10
13200,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,24,11
13201,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,27,14
13202,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,29,17
13203,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,30,18
13204,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,31,18
13205,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,36,34
13206,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,45,83
13207,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,46,77
13208,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,47,82
13209,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,48,91
13210,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,50,113
13211,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,51,105
13212,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,52,108
13213,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,57,135
13214,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,73,243
13215,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,75,250
13216,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,77,227
13217,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,78,258
13218,PI63715,MAC Field Scanner Season 4 Range 24 Column 5,80,233
13220,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,12,10
13221,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,14,9
13222,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,15,10
13223,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,16,10
13224,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,17,10
13225,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,18,11
13226,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,19,11
13227,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,24,12
13228,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,27,15
13229,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,29,18
13230,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,30,19
13231,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,31,20
13232,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,36,36
13233,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,45,89
13234,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,46,70
13235,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,47,72
13236,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,48,94
13237,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,50,114
13238,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,51,82
13239,PI63715,MAC Field Scanner Season 4 Range 24 Column 6,52,84
